-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: RH2M
Forecast Summary:
Prediksi kelembaban udara untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 84.72 %, termasuk kategori lembab. Nilai tertinggi mencapai 85.69 % dan terendah 82.78 %, dengan standar deviasi 0.72 %. Nilai cenderung paling tinggi sekitar pukul 02:00 dan paling rendah sekitar pukul 14:00. Secara umum tren kelembaban udara meningkat menuju akhir periode. 

Model terbaik adalah XGB dengan MAPE 0.33% dan RMSE 0.363. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;RH2M;GBR;XGB;KNN;LSTM;BiLSTM
2014;2;2;18;86,69;66,559;68,319;63,643;55,123;34,26
2014;2;2;19;86,75;66,198;67,509;63,643;55,113;34,179
2014;2;2;20;86,88;66,034;67,461;63,643;55,075;34,016
2014;2;2;21;87,0;66,034;67,604;63,643;55,009;33,793
2014;2;2;22;87,31;66,034;67,594;63,643;54,923;33,479
2014;2;2;23;87,56;66,034;67,594;63,643;54,836;33,07
2014;2;3;0;87,94;65,516;67,266;63,563;54,772;32,778
2014;2;3;1;88,25;65,516;67,266;64,277;54,992;32,879
2014;2;3;2;88,5;65,516;67,075;64,277;55,252;33,166
2014;2;3;3;88,62;65,496;67,01;64,277;55,501;33,461
2014;2;3;4;88,75;65,494;66,924;64,277;55,707;33,744
2014;2;3;5;88,88;65,494;66,869;64,277;55,854;33,989
2014;2;3;6;88,69;65,454;66,834;63,527;55,931;34,192
2014;2;3;7;87,94;65,232;66,572;63,527;55,933;34,342
2014;2;3;8;87,19;65,232;66,649;63,527;55,868;34,438
2014;2;3;9;86,62;65,258;66,733;63,643;55,763;34,503
2014;2;3;10;86,0;65,258;66,742;64,097;55,647;34,564
2014;2;3;11;85,62;65,258;66,737;64,097;55,545;34,631
2014;2;3;12;85,75;65,258;66,736;64,097;55,468;34,705
2014;2;3;13;86,12;65,227;66,725;64,097;55,423;34,808
2014;2;3;14;86,44;65,305;66,834;64,097;55,409;34,935
2014;2;3;15;86,81;65,628;67,111;64,097;55,421;35,096
2014;2;3;16;87,31;66,039;67,503;64,097;55,446;35,248
2014;2;3;17;87,94;66,559;68,235;64,097;55,47;35,367
2014;2;3;18;88,38;66,559;68,22;64,097;55,481;35,411
2014;2;3;19;88,5;66,198;67,409;64,097;55,469;35,354
2014;2;3;20;88,5;66,034;67,362;64,097;55,437;35,173
2014;2;3;21;88,75;66,034;67,443;64,311;55,385;34,843
2014;2;3;22;89,0;66,034;67,433;64,311;55,323;34,321
2014;2;3;23;89,31;66,034;67,521;64,311;55,261;33,589
2014;2;4;0;89,69;65,516;67,234;64,429;55,217;32,959
2014;2;4;1;90,06;65,516;67,266;63,981;55,458;33,052
2014;2;4;2;89,94;65,516;67,087;64,097;55,739;33,34
2014;2;4;3;89,69;65,496;67,059;64,097;56,014;33,63
2014;2;4;4;89,94;65,494;66,967;64,097;56,244;33,908
2014;2;4;5;90,38;65,494;66,907;64,097;56,403;34,142
2014;2;4;6;90,56;65,454;66,88;64,097;56,481;34,311
2014;2;4;7;90,25;65,232;66,615;63,981;56,477;34,401
2014;2;4;8;89,88;65,232;66,649;63,347;56,405;34,417
2014;2;4;9;89,19;65,258;66,69;64,097;56,288;34,42
2014;2;4;10;88,19;65,258;66,69;64,097;56,154;34,443
2014;2;4;11;87,19;65,258;66,69;64,097;56,032;34,503
2014;2;4;12;86,56;65,258;66,733;64,097;55,94;34,568
2014;2;4;13;86,56;65,227;66,678;64,097;55,888;34,652
2014;2;4;14;87,12;65,305;66,799;64,311;55,871;34,768
2014;2;4;15;87,69;65,628;67,02;64,311;55,88;34,906
2014;2;4;16;87,94;66,039;67,412;64,311;55,905;35,056
2014;2;4;17;88,56;66,559;68,187;64,311;55,934;35,184
2014;2;4;18;89,19;66,559;68,257;64,311;55,95;35,232
2014;2;4;19;89,38;66,198;67,426;64,311;55,94;35,157
2014;2;4;20;89,38;66,034;67,378;64,311;55,901;34,961
2014;2;4;21;89,69;66,034;67,483;64,311;55,845;34,606
2014;2;4;22;90,0;66,034;67,473;64,311;55,775;34,036
2014;2;4;23;90,38;66,034;67,473;64,311;55,705;33,279
2014;2;5;0;90,5;65,516;67,213;64,32;55,654;32,693
2014;2;5;1;90,5;65,516;67,246;64,32;55,89;32,755
2014;2;5;2;90,19;65,516;66,976;64,32;56,155;33,023
2014;2;5;3;89,38;65,496;66,948;64,32;56,405;33,326
2014;2;5;4;88,62;65,494;66,862;64,32;56,615;33,611
2014;2;5;5;88,12;65,494;66,81;64,223;56,771;33,86
2014;2;5;6;87,56;65,454;66,746;64,223;56,861;34,058
2014;2;5;7;86,69;65,232;66,508;64,223;56,88;34,199
2014;2;5;8;86,25;65,232;66,531;63,981;56,829;34,29
2014;2;5;9;85,25;65,258;66,615;63,981;56,73;34,374
2014;2;5;10;84,56;65,258;66,665;64,221;56,61;34,466
2014;2;5;11;84,31;65,258;66,665;64,221;56,497;34,58
2014;2;5;12;84,06;65,258;66,664;64,221;56,41;34,703
2014;2;5;13;83,75;65,227;66,654;64,221;56,353;34,832
2014;2;5;14;83,31;65,305;66,746;64,221;56,332;34,979
2014;2;5;15;83,0;65,628;67,018;64,409;56,34;35,136
2014;2;5;16;83,06;66,039;67,41;64,311;56,371;35,291
2014;2;5;17;83,81;66,559;68,209;64,311;56,413;35,412
2014;2;5;18;85,0;66,559;68,166;64,311;56,446;35,442
2014;2;5;19;84,88;66,198;67,356;64,311;56,464;35,358
2014;2;5;20;84,81;66,034;67,284;64,311;56,458;35,161
2014;2;5;21;84,81;66,034;67,389;64,311;56,424;34,799
2014;2;5;22;85,19;66,034;67,381;64,311;56,36;34,216
2014;2;5;23;85,94;66,034;67,435;64,311;56,279;33,377
2014;2;6;0;86,56;65,516;67,258;64,32;56,207;32,683
2014;2;6;1;87,12;65,516;67,246;64,32;56,414;32,64
2014;2;6;2;87,44;65,516;66,976;64,32;56,638;32,818
2014;2;6;3;87,69;65,496;66,948;64,32;56,842;33,07
2014;2;6;4;87,94;65,494;66,862;64,32;57,006;33,334
2014;2;6;5;88,38;65,494;66,81;64,32;57,12;33,563
2014;2;6;6;88,12;65,454;66,783;64,32;57,175;33,735
2014;2;6;7;87,31;65,232;66,508;64,534;57,164;33,882
2014;2;6;8;86,44;65,232;66,542;64,534;57,085;33,99
2014;2;6;9;85,81;65,258;66,626;64,534;56,957;34,106
2014;2;6;10;85,69;65,258;66,615;64,196;56,815;34,215
2014;2;6;11;85,75;65,258;66,626;64,196;56,683;34,289
2014;2;6;12;85,56;65,258;66,634;64,196;56,582;34,369
2014;2;6;13;85,62;65,227;66,629;64,196;56,522;34,503
2014;2;6;14;86,0;65,305;66,781;64,221;56,5;34,684
2014;2;6;15;86,5;65,628;67,052;64,221;56,51;34,875
2014;2;6;16;87,25;66,039;67,445;64,311;56,54;35,055
2014;2;6;17;88,25;66,559;68,325;64,311;56,575;35,177
2014;2;6;18;89,25;66,559;68,325;64,196;56,601;35,206
2014;2;6;19;89,44;66,198;67,447;63,617;56,608;35,087
2014;2;6;20;89,75;66,034;67,448;63,617;56,596;34,835
2014;2;6;21;90,38;66,034;67,553;63,617;56,566;34,415
2014;2;6;22;91,12;66,034;67,574;62,706;56,525;33,797
2014;2;6;23;91,69;66,034;67,574;63,617;56,482;32,988
2014;2;7;0;91,69;65,516;67,339;63,151;56,463;32,322
2014;2;7;1;91,12;65,516;67,327;63,866;56,719;32,337
2014;2;7;2;90,0;65,516;67,057;64,429;57,003;32,589
2014;2;7;3;88,62;65,496;66,983;64,32;57,276;32,893
2014;2;7;4;87,25;65,494;66,911;64,32;57,514;33,175
2014;2;7;5;86,0;65,494;66,824;64,223;57,698;33,4
2014;2;7;6;85,19;65,454;66,764;64,223;57,811;33,57
2014;2;7;7;83,25;65,232;66,515;64,223;57,839;33,693
2014;2;7;8;82,81;65,232;66,511;64,223;57,782;33,767
2014;2;7;9;82,94;65,258;66,676;64,223;57,663;33,836
2014;2;7;10;83,25;65,258;66,676;64,223;57,515;33,901
2014;2;7;11;83,69;65,258;66,676;64,223;57,359;33,992
2014;2;7;12;84,19;65,258;66,64;64,223;57,221;34,096
2014;2;7;13;84,69;65,227;66,629;64,223;57,113;34,203
2014;2;7;14;85,19;65,305;66,781;64,196;57,045;34,337
2014;2;7;15;85,81;65,628;67,09;64,196;57,018;34,486
2014;2;7;16;86,69;66,039;67,483;64,196;57,016;34,646
2014;2;7;17;87,62;66,559;68,36;64,196;57,024;34,795
2014;2;7;18;88,44;66,559;68,36;64,223;57,026;34,872
2014;2;7;19;88,56;66,198;67,496;64,223;57,014;34,858
2014;2;7;20;88,69;66,034;67,448;63,741;56,984;34,712
2014;2;7;21;88,56;66,034;67,553;63,741;56,935;34,394
2014;2;7;22;88,56;66,034;67,543;63,741;56,878;33,847
2014;2;7;23;88,5;66,034;67,574;63,741;56,823;33,057
2014;2;8;0;88,44;65,516;67,339;64,32;56,795;32,371
2014;2;8;1;88,5;65,516;67,327;64,32;57,046;32,377
2014;2;8;2;88,69;65,516;67,057;64,32;57,313;32,593
2014;2;8;3;88,94;65,496;67,028;64,32;57,557;32,818
2014;2;8;4;89,44;65,494;66,911;64,32;57,762;33,037
2014;2;8;5;90,06;65,494;66,825;64,32;57,912;33,233
2014;2;8;6;89,69;65,454;66,798;64,32;57,998;33,416
2014;2;8;7;88,81;65,232;66,56;64,223;58,014;33,596
2014;2;8;8;88,25;65,232;66,557;64,223;57,96;33,76
2014;2;8;9;87,56;65,258;66,641;64,223;57,852;33,895
2014;2;8;10;86,75;65,258;66,636;64,534;57,718;34,001
2014;2;8;11;85,56;65,258;66,694;64,196;57,585;34,084
2014;2;8;12;84,69;65,258;66,693;64,196;57,471;34,166
2014;2;8;13;84,44;65,227;66,668;64,409;57,385;34,27
2014;2;8;14;84,56;65,305;66,77;64,409;57,33;34,379
2014;2;8;15;85,25;65,628;67,018;64,409;57,303;34,48
2014;2;8;16;87,31;66,039;67,421;64,311;57,297;34,536
2014;2;8;17;89,81;66,559;68,196;64,196;57,3;34,535
2014;2;8;18;91,38;66,559;68,22;64,196;57,302;34,44
2014;2;8;19;91,31;66,198;67,468;63,561;57,296;34,232
2014;2;8;20;90,25;66,034;67,42;63,561;57,279;33,941
2014;2;8;21;88,81;66,034;67,481;63,561;57,25;33,517
2014;2;8;22;88,0;66,034;67,494;64,196;57,207;32,946
2014;2;8;23;87,94;66,034;67,494;63,561;57,152;32,18
2014;2;9;0;88,19;65,516;67,228;64,32;57,113;31,44
2014;2;9;1;88,12;65,516;67,223;63,66;57,348;31,51
2014;2;9;2;88,12;65,516;67,041;63,66;57,601;31,822
2014;2;9;3;87,94;65,496;67,016;64,32;57,835;32,239
2014;2;9;4;87,69;65,494;66,93;64,32;58,034;32,686
2014;2;9;5;87,81;65,494;66,875;64,534;58,179;33,087
2014;2;9;6;87,88;65,454;66,843;64,534;58,256;33,392
2014;2;9;7;87,88;65,232;66,558;64,534;58,259;33,598
2014;2;9;8;88,19;65,232;66,649;64,534;58,187;33,686
2014;2;9;9;88,0;65,258;66,765;63,633;58,055;33,679
2014;2;9;10;86,5;65,258;66,765;62,837;57,897;33,683
2014;2;9;11;84,75;65,258;66,765;62,837;57,736;33,714
2014;2;9;12;83,62;65,258;66,765;62,837;57,593;33,775
2014;2;9;13;83,81;65,227;66,753;62,837;57,477;33,841
2014;2;9;14;85,12;65,305;66,888;63,561;57,392;33,911
2014;2;9;15;86,06;65,628;67,255;63,561;57,336;33,996
2014;2;9;16;86,19;66,039;67,735;63,561;57,303;34,073
2014;2;9;17;86,5;66,559;68,578;63,561;57,277;34,13
2014;2;9;18;86,5;66,559;68,578;63,561;57,247;34,134
2014;2;9;19;86,38;66,198;67,736;63,561;57,208;34,025
2014;2;9;20;85,94;66,034;67,651;63,561;57,157;33,779
2014;2;9;21;85,69;66,034;67,755;63,561;57,094;33,374
2014;2;9;22;85,75;66,034;67,783;63,561;57,021;32,819
2014;2;9;23;85,81;66,034;67,783;63,561;56,945;32,091
2014;2;10;0;85,62;65,516;67,356;63,044;56,881;31,45
2014;2;10;1;85,5;65,516;67,344;63,044;57,075;31,549
2014;2;10;2;85,56;65,516;67,119;63,044;57,292;31,855
2014;2;10;3;85,88;65,496;67,091;63,044;57,481;32,185
2014;2;10;4;86,31;65,494;67,005;63,044;57,62;32,516
2014;2;10;5;86,56;65,494;66,953;63,044;57,701;32,833
2014;2;10;6;86,38;65,454;66,921;63,044;57,724;33,102
2014;2;10;7;85,44;65,232;66,694;62,597;57,695;33,299
2014;2;10;8;84,25;65,232;66,69;62,597;57,623;33,436
2014;2;10;9;82,81;65,258;66,769;62,597;57,52;33,545
2014;2;10;10;81,88;65,258;66,769;62,597;57,396;33,631
2014;2;10;11;81,62;65,258;66,769;62,597;57,264;33,708
2014;2;10;12;81,62;65,258;66,768;63,633;57,14;33,814
2014;2;10;13;81,75;65,227;66,757;63,561;57,044;33,979
2014;2;10;14;81,75;65,305;66,909;63,561;56,985;34,185
2014;2;10;15;82,12;65,628;67,278;63,561;56,966;34,393
2014;2;10;16;82,69;66,039;67,759;63,561;56,975;34,56
2014;2;10;17;83,75;66,559;68,383;63,561;56,999;34,647
2014;2;10;18;84,44;66,559;68,347;63,561;57,013;34,592
2014;2;10;19;84,69;66,198;67,505;63,561;57,012;34,433
2014;2;10;20;85,0;66,034;67,414;63,561;56,987;34,211
2014;2;10;21;85,44;66,034;67,519;63,561;56,945;33,936
2014;2;10;22;86,06;66,034;67,529;63,561;56,893;33,524
2014;2;10;23;86,81;66,034;67,57;63,561;56,843;32,85
2014;2;11;0;87,38;65,516;67,324;63,044;56,811;32,229
2014;2;11;1;87,44;65,516;67,312;63,66;57,027;32,205
2014;2;11;2;87,25;65,516;67,087;63,66;57,261;32,418
2014;2;11;3;86,81;65,496;67,059;63,66;57,466;32,715
2014;2;11;4;86,5;65,494;66,93;63,66;57,625;33,08
2014;2;11;5;86,31;65,494;66,875;63,66;57,732;33,453
2014;2;11;6;86,06;65,454;66,805;63,66;57,794;33,812
2014;2;11;7;85,06;65,232;66,517;63,66;57,806;34,123
2014;2;11;8;83,88;65,232;66,551;64,534;57,761;34,305
2014;2;11;9;82,81;65,258;66,615;64,534;57,672;34,389
2014;2;11;10;82,19;65,258;66,615;64,534;57,564;34,451
2014;2;11;11;82,12;65,258;66,615;64,534;57,463;34,532
2014;2;11;12;82,19;65,258;66,614;64,534;57,384;34,642
2014;2;11;13;82,19;65,227;66,603;64,534;57,334;34,787
2014;2;11;14;82,19;65,305;66,737;64,534;57,313;34,941
2014;2;11;15;82,19;65,628;67,009;64,534;57,316;35,094
2014;2;11;16;82,56;66,039;67,41;64,534;57,333;35,244
2014;2;11;17;83,75;66,559;68,143;64,534;57,351;35,391
2014;2;11;18;84,94;66,559;68,166;64,534;57,362;35,474
2014;2;11;19;84,81;66,198;67,356;64,534;57,368;35,446
2014;2;11;20;84,94;66,034;67,308;64,534;57,37;35,31
2014;2;11;21;85,25;66,034;67,413;64,534;57,371;35,036
2014;2;11;22;85,69;66,034;67,441;64,534;57,371;34,591
2014;2;11;23;86,25;66,034;67,441;64,196;57,372;33,92
2014;2;12;0;86,69;65,516;67,297;64,034;57,388;33,306
2014;2;12;1;86,81;65,516;67,279;64,534;57,653;33,295
2014;2;12;2;87,12;65,516;66,96;64,534;57,914;33,494
2014;2;12;3;87,69;65,496;66,932;64,534;58,136;33,682
2014;2;12;4;88,12;65,494;66,83;64,534;58,294;33,856
2014;2;12;5;88,38;65,677;65,923;62,866;58,382;34,016
2014;2;12;6;88,25;65,572;65,842;62,866;58,571;34,912
2014;2;12;7;87,25;65,083;65,452;62,866;58,825;35,225
2014;2;12;8;86,5;65,083;65,434;62,866;59,052;35,576
2014;2;12;9;85,5;65,258;66,626;64,534;59,241;35,935
2014;2;12;10;84,38;65,258;66,615;64,534;59,2;35,408
2014;2;12;11;83,81;65,258;66,615;64,534;59,03;35,451
2014;2;12;12;83,38;65,258;66,614;64,043;58,834;35,42
2014;2;12;13;82,94;65,227;66,603;64,043;58,648;35,412
2014;2;12;14;82,5;65,305;66,737;64,043;58,486;35,436
2014;2;12;15;82,44;65,628;67,009;64,043;58,355;35,509
2014;2;12;16;82,5;66,039;67,401;64,043;58,248;35,629
2014;2;12;17;83,69;66,559;68,176;64,043;58,156;35,758
2014;2;12;18;84,75;66,559;68,176;64,534;58,069;35,798
2014;2;12;19;85,19;66,286;66,852;63,59;57,975;35,7
2014;2;12;20;85,81;66,174;66,864;63,59;58,045;36,205
2014;2;12;21;86,56;66,174;66,919;63,054;58,217;35,959
2014;2;12;22;87,31;66,174;66,91;63,054;58,404;35,508
2014;2;12;23;87,69;66,174;67,002;63,054;58,587;34,782
2014;2;13;0;88,06;65,698;66,417;62,866;58,763;34,103
2014;2;13;1;88,12;65,698;66,405;62,866;59,138;34,096
2014;2;13;2;87,5;65,698;66,142;62,866;59,479;34,334
2014;2;13;3;87,38;65,678;66,113;62,866;59,76;34,586
2014;2;13;4;87,38;65,677;66,034;62,866;59,972;34,859
2014;2;13;5;87,44;65,677;65,968;62,866;60,113;35,144
2014;2;13;6;87,06;65,572;65,887;62,866;60,191;35,43
2014;2;13;7;85,88;65,083;65,414;62,866;60,207;35,708
2014;2;13;8;84,31;65,083;65,362;62,866;60,16;35,947
2014;2;13;9;82,19;65,109;65,519;62,866;60,074;36,203
2014;2;13;10;80,81;65,136;65,519;62,866;59,975;36,454
2014;2;13;11;80,06;65,258;66,615;64,534;59,889;36,669
2014;2;13;12;79,25;65,258;66,614;64,534;59,611;36,019
2014;2;13;13;78,88;65,227;66,557;64,534;59,256;35,966
2014;2;13;14;78,94;65,305;66,692;64,534;58,921;35,893
2014;2;13;15;79,25;65,628;66,973;64,534;58,634;35,869
2014;2;13;16;79,44;66,039;67,388;64,534;58,402;35,876
2014;2;13;17;80,75;66,559;68,155;64,534;58,214;35,855
2014;2;13;18;81,38;66,538;68,087;64,534;58,058;35,762
2014;2;13;19;80,62;66,104;67,144;64,534;57,918;35,572
2014;2;13;20;80,0;65,94;67,038;64,534;57,783;35,274
2014;2;13;21;79,81;65,94;67,132;64,534;57,649;34,827
2014;2;13;22;80,0;65,94;67,127;64,534;57,521;34,196
2014;2;13;23;80,75;65,94;67,151;64,534;57,407;33,342
2014;2;14;0;81,56;65,518;67,311;64,034;57,324;32,427
2014;2;14;1;82,19;65,518;67,238;64,034;57,513;32,399
2014;2;14;2;82,5;65,518;66,935;64,034;57,709;32,5
2014;2;14;3;82,56;65,498;66,879;64,034;57,876;32,567
2014;2;14;4;82,62;65,496;66,815;64,034;57,998;32,607
2014;2;14;5;83,0;65,496;66,75;64,034;58,076;32,52
2014;2;14;6;83,81;65,454;66,75;64,034;58,105;32,896
2014;2;14;7;83,12;65,232;66,447;64,534;58,08;33,28
2014;2;14;8;82,69;65,214;66,31;64,534;58,003;33,697
2014;2;14;9;81,88;65,258;66,554;64,534;57,896;34,287
2014;2;14;10;81,0;65,258;66,554;64,534;57,781;34,356
2014;2;14;11;80,5;65,258;66,57;64,534;57,68;34,422
2014;2;14;12;80,25;65,258;66,569;64,534;57,611;34,503
2014;2;14;13;80,25;65,227;66,557;64,534;57,588;34,593
2014;2;14;14;80,31;65,305;66,692;64,534;57,608;34,677
2014;2;14;15;80,5;65,628;66,963;64,534;57,662;34,764
2014;2;14;16;81,0;66,039;67,365;64,534;57,737;34,821
2014;2;14;17;81,38;66,485;68,034;64,534;57,82;34,84
2014;2;14;18;81,69;66,466;67,92;64,534;57,896;34,767
2014;2;14;19;80,81;66,104;67,133;64,534;57,964;34,397
2014;2;14;20;80,56;65,94;67,094;64,534;58,027;34,291
2014;2;14;21;80,56;65,94;67,202;64,534;58,082;34,003
2014;2;14;22;81,19;65,94;67,235;64,534;58,125;33,513
2014;2;14;23;81,94;65,94;67,27;64,534;58,16;32,75
2014;2;15;0;83,19;65,516;67,413;64,034;58,194;31,801
2014;2;15;1;85,5;65,516;67,272;64,034;58,462;31,959
2014;2;15;2;87,88;65,516;67,019;63,58;58,706;32,26
2014;2;15;3;88,25;65,496;67,028;63,58;58,91;32,538
2014;2;15;4;81,06;65,494;66,943;63,58;59,06;32,81
2014;2;15;5;75,94;65,494;66,86;63,58;59,139;33,067
2014;2;15;6;73,75;65,435;66,566;63,58;59,139;33,294
2014;2;15;7;72,88;65,2;66,159;63,044;59,061;33,509
2014;2;15;8;72,31;65,289;65,277;63,044;58,922;33,748
2014;2;15;9;71,75;65,315;65,393;63,044;58,745;34,043
2014;2;15;10;71,44;65,226;66,366;63,044;58,559;34,411
2014;2;15;11;70,88;65,24;66,408;63,044;58,391;35,012
2014;2;15;12;69,88;65,258;66,817;63,044;58,255;35,089
2014;2;15;13;68,75;65,227;66,806;63,044;58,161;35,145
2014;2;15;14;67,31;65,305;66,926;63,66;58,105;35,201
2014;2;15;15;66,06;65,628;67,162;64,534;58,077;35,269
2014;2;15;16;65,69;66,039;67,503;64,534;58,076;35,352
2014;2;15;17;66,94;66,559;68,289;64,534;58,09;35,425
2014;2;15;18;67,81;66,559;68,325;64,534;58,108;35,459
2014;2;15;19;67,69;66,198;67,447;64,534;58,123;35,413
2014;2;15;20;67,81;66,034;67,094;64,08;58,122;35,265
2014;2;15;21;68,25;66,02;67,072;64,08;58,097;34,949
2014;2;15;22;69,25;66,02;67,033;64,08;58,054;34,443
2014;2;15;23;70,56;66,02;67,1;64,08;58,0;33,708
2014;2;16;0;71,88;65,516;67,247;62,866;57,949;32,887
2014;2;16;1;72,94;65,516;67,155;63,419;58,125;32,935
2014;2;16;2;73,38;65,516;66,99;63,58;58,304;33,212
2014;2;16;3;73,38;65,496;66,962;64,034;58,455;33,501
2014;2;16;4;73,44;65,494;66,816;64,034;58,555;33,76
2014;2;16;5;74,06;65,494;66,764;64,034;58,598;33,986
2014;2;16;6;75,44;65,422;66,365;64,034;58,582;34,17
2014;2;16;7;74,75;65,289;65,216;64,034;58,513;34,334
2014;2;16;8;74,94;65,289;65,049;63,58;58,39;34,49
2014;2;16;9;76,06;65,315;65,148;63,044;58,224;34,642
2014;2;16;10;76,75;65,315;65,083;63,66;58,045;34,76
2014;2;16;11;76,81;65,226;66,285;63,66;57,877;34,849
2014;2;16;12;76,44;65,24;66,326;63,66;57,736;34,922
2014;2;16;13;75,94;65,227;66,664;64,534;57,639;35,006
2014;2;16;14;75,38;65,305;66,82;64,534;57,59;35,107
2014;2;16;15;75,0;65,628;67,041;64,534;57,584;35,21
2014;2;16;16;75,12;66,039;67,468;64,534;57,616;35,33
2014;2;16;17;76,62;66,559;68,164;64,534;57,668;35,446
2014;2;16;18;78,31;66,546;67,812;64,534;57,721;35,501
2014;2;16;19;78,38;66,184;67,017;64,534;57,765;35,456
2014;2;16;20;79,0;66,139;65,998;64,08;57,796;35,321
2014;2;16;21;79,88;66,139;66,103;64,08;57,808;35,056
2014;2;16;22;80,81;66,139;66,093;64,08;57,806;34,584
2014;2;16;23;81,5;66,139;66,236;64,08;57,799;33,881
2014;2;17;0;81,81;65,502;66,885;63,419;57,799;33,079
2014;2;17;1;81,81;65,516;67,236;63,419;58,019;33,093
2014;2;17;2;81,44;65,516;66,93;64,034;58,239;33,299
2014;2;17;3;80,62;65,496;66,902;64,034;58,425;33,581
2014;2;17;4;79,69;65,494;66,829;64,034;58,56;33,956
2014;2;17;5;79,56;65,476;66,372;64,034;58,629;34,292
2014;2;17;6;80,06;65,422;66,322;64,034;58,631;34,519
2014;2;17;7;78,88;65,289;65,201;64,034;58,578;34,664
2014;2;17;8;77,44;65,289;65,034;64,034;58,471;34,76
2014;2;17;9;77,19;65,315;65,118;64,534;58,323;34,831
2014;2;17;10;76,94;65,226;66,163;64,534;58,158;34,903
2014;2;17;11;76,25;65,226;66,192;64,534;58,001;35,012
2014;2;17;12;75,31;65,258;66,553;64,534;57,874;35,164
2014;2;17;13;74,44;65,227;66,603;64,534;57,795;35,375
2014;2;17;14;73,94;65,305;66,737;64,534;57,767;35,613
2014;2;17;15;73,81;65,628;67,009;64,534;57,782;35,842
2014;2;17;16;74,56;66,039;67,401;64,534;57,826;36,057
2014;2;17;17;76,56;66,559;68,122;64,534;57,885;36,235
2014;2;17;18;79,19;66,559;68,097;64,534;57,938;36,315
2014;2;17;19;80,38;66,198;66,963;64,534;57,972;36,272
2014;2;17;20;81,69;66,02;66,871;64,534;57,981;36,097
2014;2;17;21;83,12;66,02;66,987;64,534;57,967;35,741
2014;2;17;22;84,62;66,02;66,977;64,534;57,941;35,182
2014;2;17;23;86,12;66,02;67,006;64,534;57,91;34,39
2014;2;18;0;87,62;65,516;67,198;65,186;57,892;33,533
2014;2;18;1;88,69;65,516;67,186;65,186;58,106;33,59
2014;2;18;2;89,44;65,516;66,976;65,186;58,314;33,831
2014;2;18;3;89,69;65,496;66,948;65,186;58,487;34,114
2014;2;18;4;89,69;65,494;66,801;65,186;58,61;34,388
2014;2;18;5;89,44;65,476;66,578;65,186;58,68;34,622
2014;2;18;6;88,62;65,422;66,332;65,186;58,701;34,815
2014;2;18;7;87,06;65,289;65,011;65,186;58,675;34,991
2014;2;18;8;85,69;65,289;64,846;65,186;58,601;35,095
2014;2;18;9;84,75;65,315;65,129;65,186;58,494;35,159
2014;2;18;10;83,56;65,315;65,319;65,186;58,379;35,206
2014;2;18;11;82,56;65,226;66,172;64,534;58,281;35,255
2014;2;18;12;81,88;65,258;66,562;64,534;58,21;35,298
2014;2;18;13;81,38;65,227;66,617;64,534;58,178;35,385
2014;2;18;14;81,06;65,305;66,77;64,534;58,194;35,532
2014;2;18;15;80,88;65,628;67,041;64,534;58,246;35,712
2014;2;18;16;80,94;66,039;67,388;64,534;58,327;35,922
2014;2;18;17;81,81;66,559;68,166;64,534;58,417;36,095
2014;2;18;18;82,06;66,559;68,166;64,534;58,507;36,167
2014;2;18;19;80,94;66,123;67,25;64,534;58,587;36,111
2014;2;18;20;80,19;65,94;66,982;64,534;58,65;35,923
2014;2;18;21;79,88;65,926;66,967;64,534;58,693;35,559
2014;2;18;22;80,0;65,926;66,929;64,534;58,718;35,0
2014;2;18;23;80,44;65,959;67,041;64,534;58,73;34,226
2014;2;19;0;80,94;65,516;67,351;64,034;58,743;33,381
2014;2;19;1;81,38;65,516;67,313;64,034;58,976;33,48
2014;2;19;2;81,62;65,516;67,009;64,034;59,197;33,814
2014;2;19;3;81,56;65,496;66,993;64,034;59,38;34,209
2014;2;19;4;81,31;65,494;66,856;64,034;59,512;34,613
2014;2;19;5;81,25;65,494;66,776;64,034;59,583;34,928
2014;2;19;6;81,81;65,456;66,73;65,186;59,589;35,146
2014;2;19;7;80,44;65,2;66,03;65,186;59,54;35,328
2014;2;19;8;79,31;65,2;66,052;65,186;59,436;35,451
2014;2;19;9;78,94;65,226;66,178;65,186;59,297;35,52
2014;2;19;10;78,81;65,24;66,22;65,186;59,156;35,557
2014;2;19;11;78,75;65,258;66,569;65,186;59,03;35,586
2014;2;19;12;78,62;65,258;66,584;64,534;58,93;35,632
2014;2;19;13;78,62;65,227;66,572;64,534;58,87;35,725
2014;2;19;14;78,56;65,305;66,724;64,534;58,854;35,861
2014;2;19;15;78,5;65,628;66,996;64,534;58,878;36,002
2014;2;19;16;78,75;66,039;67,388;64,534;58,927;36,152
2014;2;19;17;79,94;66,559;68,155;64,534;58,989;36,283
2014;2;19;18;81,12;66,559;68,166;64,534;59,051;36,328
2014;2;19;19;80,94;66,198;67,391;64,534;59,102;36,243
2014;2;19;20;80,69;66,034;67,349;64,534;59,143;36,04
2014;2;19;21;80,5;66,034;67,265;64,534;59,175;35,687
2014;2;19;22;80,56;66,034;67,255;64,534;59,201;35,157
