-BEGIN HEADER-
Dataset: NASA_Sukabumi_Hourly.csv
Variabel: RH2M
Forecast Summary:
Ringkasan prediksi kelembaban udara (RH2M) untuk periode 01-01-2023 hingga 08-01-2023:

▸ Statistik: rata-rata 87.50 % (sangat lembab), tertinggi 90.21 %, terendah 83.49 %, standar deviasi 2.36 %. Rentang nilai harian mencapai 6.72 %.

▸ Pola harian: puncak sekitar pukul 02:00, lembah sekitar pukul 13:00. Tren meningkat menuju akhir periode.

▸ Analisis: Kelembaban tinggi perlu diperhatikan karena berpotensi mempercepat korosi pada komponen turbin. Pemantauan berkala tetap disarankan untuk mengantisipasi perubahan kondisi atmosfer yang dapat mempengaruhi kinerja sistem.

▸ Performa model: XGB — MAE **0.408** %, RMSE **0.569** %, sMAPE **0.49%**, R² **0.993** (sangat baik). Model mampu menjelaskan variasi data dengan kemampuan sangat baik. Akurasi keseluruhan tergolong **tinggi**.

-END HEADER-

YEAR;MO;DY;HR;RH2M;GBR;XGB;KNN;LSTM;BiLSTM
2020;7;14;2;92,88;92,831;92,887;91,985;92,678;92,299
2020;7;14;3;92,81;92,824;92,867;92,021;92,821;92,762
2020;7;14;4;92,75;92,772;92,827;91,909;92,776;92,648
2020;7;14;5;92,75;92,619;92,642;91,688;92,42;91,901
2020;7;14;6;92,06;92,021;91,766;90,804;91,327;90,732
2020;7;14;7;89,62;89,448;89,753;88,926;88,847;88,362
2020;7;14;8;86,62;86,01;86,289;85,597;85,228;85,009
2020;7;14;9;82,31;82,684;82,718;81,593;81,989;82,099
2020;7;14;10;78,5;79,226;78,954;78,22;79,598;79,292
2020;7;14;11;75,69;75,826;75,816;75,036;76,627;76,417
2020;7;14;12;73,75;74,175;74,225;73,643;74,468;73,79
2020;7;14;13;73,25;73,764;73,223;72,672;73,518;72,719
2020;7;14;14;74,31;74,3;74,563;73,818;73,984;73,478
2020;7;14;15;77,56;76,819;77,024;76,233;76,087;75,992
2020;7;14;16;82,38;81,102;80,943;80,674;80,508;80,243
2020;7;14;17;87,12;85,324;85,831;85,878;85,432;85,765
2020;7;14;18;90,38;88,656;89,52;88,747;89,036;88,86
2020;7;14;19;91,44;90,273;90,947;90,272;90,741;90,867
2020;7;14;20;92,12;91,271;91,816;91,044;91,493;92,024
2020;7;14;21;92,5;91,8;92,317;91,59;91,959;92,352
2020;7;14;22;92,5;92,213;92,398;91,532;92,352;92,273
2020;7;14;23;92,25;92,213;92,328;91,734;92,653;92,119
2020;7;15;0;91,81;92,072;92,039;91,378;92,663;91,957
2020;7;15;1;91,19;91,714;91,655;91,336;92,54;92,021
2020;7;15;2;90,62;91,203;91,054;91,19;92,263;91,971
2020;7;15;3;90,12;90,689;90,324;90,862;91,831;91,85
2020;7;15;4;89,88;90,196;89,947;90,717;91,174;91,206
2020;7;15;5;89,81;89,643;89,636;90,604;90,27;90,083
2020;7;15;6;90,06;89,223;89,575;90,178;88,871;88,545
2020;7;15;7;88,38;87,105;87,185;88,789;86,57;85,33
2020;7;15;8;85,62;85,111;85,611;85,278;84,026;83,475
2020;7;15;9;81,25;81,615;81,904;81,483;81,799;81,793
2020;7;15;10;77,06;78,031;77,919;77,781;79,101;78,849
2020;7;15;11;74,19;74,83;74,854;74,854;75,555;75,31
2020;7;15;12;72,19;73,177;73,04;72,982;73,16;72,122
2020;7;15;13;71,81;72,315;71,97;72,406;72,291;71,02
2020;7;15;14;72,88;73,052;72,814;73,164;72,989;72,134
2020;7;15;15;74,62;74,929;74,505;75,308;74,915;74,918
2020;7;15;16;77,31;77,324;77,578;79,205;78,97;78,806
2020;7;15;17;83,75;82,286;82,074;83,459;82,648;82,797
2020;7;15;18;87,06;86,913;86,99;87,502;85,425;86,302
2020;7;15;19;88,75;88,505;88,667;89,211;87,807;88,36
2020;7;15;20;89,88;89,37;89,598;90,331;89,263;89,975
2020;7;15;21;90,81;90,165;90,345;90,921;90,012;90,325
2020;7;15;22;91,5;91,01;91,111;91,416;90,601;90,444
2020;7;15;23;91,88;91,605;91,759;91,526;91,161;90,511
2020;7;16;0;92,06;91,901;91,953;91,68;91,567;90,737
2020;7;16;1;91,56;91,901;91,941;91,687;91,918;91,263
2020;7;16;2;90,94;91,634;91,609;91,411;92,13;91,708
2020;7;16;3;90,5;91,075;90,939;91,192;92,044;91,958
2020;7;16;4;89,88;90,47;90,098;90,869;91,517;91,492
2020;7;16;5;89,25;89,643;89,513;90,548;90,554;90,437
2020;7;16;6;88,12;88,526;88,494;89,597;88,719;88,945
2020;7;16;7;84,12;85,149;84,758;87,21;85,376;84,488
2020;7;16;8;78,5;79,734;79,215;81,872;80,851;80,535
2020;7;16;9;74,56;74,904;74,255;76,547;75,374;75,935
2020;7;16;10;72,19;72,439;71,867;73,134;71,356;71,073
2020;7;16;11;70,69;70,6;70,0;71,16;69,463;69,471
2020;7;16;12;70,06;69,832;69,477;70,925;69,506;69,303
2020;7;16;13;70,5;70,268;69,875;71,36;70,41;69,799
2020;7;16;14;71,94;71,416;71,26;72,793;71,933;71,333
2020;7;16;15;74,69;73,942;73,868;74,335;74,049;74,672
2020;7;16;16;78,06;77,201;77,701;77,203;78,599;78,54
2020;7;16;17;84,0;82,184;83,208;82,828;83,213;82,943
2020;7;16;18;88,62;87,062;87,424;87,387;86,373;86,883
2020;7;16;19;90,62;89,255;89,938;89,619;88,386;89,004
2020;7;16;20;91,5;90,782;91,31;90,594;89,963;90,9
2020;7;16;21;91,5;91,323;91,777;91,187;91,165;91,664
2020;7;16;22;90,88;91,326;91,577;91,345;91,917;91,686
2020;7;16;23;90,56;90,986;91,009;91,56;92,118;91,301
2020;7;17;0;90,38;90,674;90,515;91,259;91,726;90,747
2020;7;17;1;90,19;90,412;90,499;90,986;91,247;90,552
2020;7;17;2;90,06;90,318;90,346;90,758;90,883;90,48
2020;7;17;3;89,94;90,085;89,948;90,615;90,643;90,589
2020;7;17;4;89,75;89,783;89,702;90,415;90,384;90,335
2020;7;17;5;89,31;89,494;89,501;89,909;89,909;89,62
2020;7;17;6;88,94;88,837;88,673;89,318;88,568;88,17
2020;7;17;7;85,62;85,607;85,398;86,339;85,516;84,773
2020;7;17;8;79,75;80,474;80,479;80,681;81,606;81,948
2020;7;17;9;75,38;75,655;75,138;76,107;77,246;78,302
2020;7;17;10;72,81;72,938;72,33;72,575;72,969;73,009
2020;7;17;11;71,56;71,654;71,455;71,124;70,535;70,279
2020;7;17;12;71,19;70,754;70,931;70,846;70,164;69,666
2020;7;17;13;71,81;71,276;71,468;71,323;71,377;70,199
2020;7;17;14;73,75;73,473;73,485;72,793;73,121;72,608
2020;7;17;15;77,25;76,008;76,175;75,466;75,902;76,356
2020;7;17;16;81,75;80,866;80,688;79,939;80,649;80,736
2020;7;17;17;86,31;85,599;85,762;85,647;85,372;85,77
2020;7;17;18;90,25;88,906;89,469;88,859;88,447;88,497
2020;7;17;19;91,75;90,488;91,063;90,228;89,888;90,32
2020;7;17;20;92,56;91,745;92,424;91,199;90,871;91,597
2020;7;17;21;93,06;92,463;92,836;91,725;91,751;92,145
2020;7;17;22;93,38;92,967;93,294;91,952;92,425;92,155
2020;7;17;23;93,69;93,387;93,587;92,321;92,87;92,12
2020;7;18;0;94,25;93,701;93,898;92,716;93,055;92,227
2020;7;18;1;94,38;94,045;94,229;92,877;93,272;92,76
2020;7;18;2;94,25;94,181;94,327;93,167;93,59;93,379
2020;7;18;3;93,69;93,995;94,104;93,219;93,865;93,912
2020;7;18;4;93,44;93,599;93,635;93,115;93,795;93,672
2020;7;18;5;93,25;93,161;93,273;92,807;93,192;92,662
2020;7;18;6;92,19;92,32;91,975;91,427;91,788;91,191
2020;7;18;7;89,31;89,563;89,552;88,14;89,061;88,446
2020;7;18;8;84,62;84,846;85,035;83,95;85,058;84,39
2020;7;18;9;79,81;80,264;80,02;80,079;80,934;80,607
2020;7;18;10;76,38;76,388;76,094;76,944;77,071;76,853
2020;7;18;11;73,81;73,859;73,756;73,814;74,269;73,63
2020;7;18;12;72,12;72,749;72,485;72,299;72,977;71,848
2020;7;18;13;71,38;71,862;71,653;71,901;72,666;71,696
2020;7;18;14;71,44;72,145;71,979;72,709;73,126;72,822
2020;7;18;15;73,12;73,587;73,675;74,742;74,4;74,926
2020;7;18;16;77,38;77,354;77,359;78,338;77,553;77,835
2020;7;18;17;83,06;82,4;82,585;83,163;81,621;81,779
2020;7;18;18;88,12;87,055;87,605;87,547;85,623;86,478
2020;7;18;19;89,81;88,76;89,708;89,745;88,393;89,069
2020;7;18;20;90,69;90,127;90,835;90,858;90,128;91,026
2020;7;18;21;90,75;90,721;91,162;91,593;91,192;91,753
2020;7;18;22;91,0;91,026;91,223;91,832;91,753;91,597
2020;7;18;23;91,06;91,152;91,311;91,925;91,94;91,264
2020;7;19;0;91,19;91,189;91,308;91,943;91,843;91,015
2020;7;19;1;91,31;91,359;91,487;91,979;91,799;91,173
2020;7;19;2;91,5;91,48;91,57;91,838;91,817;91,342
2020;7;19;3;91,62;91,598;91,652;91,79;91,871;91,647
2020;7;19;4;91,5;91,497;91,57;91,7;91,837;91,474
2020;7;19;5;91,19;91,344;91,296;91,22;91,544;90,708
2020;7;19;6;90,19;90,429;90,396;90,49;90,254;89,413
2020;7;19;7;85,25;86,539;86,369;88,067;86,916;85,659
2020;7;19;8;80,19;81,347;80,723;82,919;81,852;81,402
2020;7;19;9;75,38;76,037;75,262;77,145;75,63;76,144
2020;7;19;10;71,0;72,681;71,904;73,09;71,932;71,396
2020;7;19;11;68,06;69,689;69,213;70,653;69,666;69,591
2020;7;19;12;67,19;68,331;67,514;69,636;67,84;68,249
2020;7;19;13;67,75;67,893;67,65;69,377;67,102;67,714
2020;7;19;14;70,12;69,302;69,081;70,337;68,26;68,397
2020;7;19;15;73,5;72,261;73,118;73,259;71,685;72,026
2020;7;19;16;78,81;77,497;77,721;77,015;77,601;77,692
2020;7;19;17;84,31;83,308;83,953;83,382;83,857;83,961
2020;7;19;18;88,81;87,74;88,19;87,934;87,724;87,87
2020;7;19;19;90,31;89,32;90,037;89,896;89,48;90,098
2020;7;19;20;91,19;90,789;91,297;90,925;90,415;91,461
2020;7;19;21;91,88;91,309;91,62;91,498;91,138;91,873
2020;7;19;22;92,25;91,944;92,246;91,915;91,73;91,741
2020;7;19;23;92,56;92,409;92,671;92,2;92,236;91,689
2020;7;20;0;92,88;92,713;92,765;92,667;92,512;91,757
2020;7;20;1;93,06;92,875;92,945;92,602;92,745;92,19
2020;7;20;2;92,94;92,952;93,029;92,776;92,992;92,663
2020;7;20;3;92,75;92,825;92,896;92,813;93,169;93,085
2020;7;20;4;92,56;92,712;92,716;92,659;93,064;92,812
2020;7;20;5;92,69;92,588;92,48;92,399;92,531;91,806
2020;7;20;6;91,81;91,741;91,477;91,036;91,098;90,395
2020;7;20;7;88,56;88,811;88,572;87,574;88,025;86,785
2020;7;20;8;83,06;83,429;83,191;83,155;83,634;83,158
2020;7;20;9;77,56;78,44;77,901;78,442;79,12;79,33
2020;7;20;10;74,06;73,779;73,612;73,88;74,445;74,581
2020;7;20;11;71,56;71,047;71,118;71,628;71,547;71,173
2020;7;20;12;70,44;69,955;70,054;70,427;70,385;69,931
2020;7;20;13;70,12;70,009;70,059;70,934;70,721;69,893
2020;7;20;14;70,69;70,61;71,395;71,962;71,896;71,11
2020;7;20;15;72,75;72,865;73,136;73,703;73,646;74,187
2020;7;20;16;77,88;77,221;76,994;77,136;77,292;77,558
2020;7;20;17;82,75;82,479;83,136;82,309;81,98;81,816
2020;7;20;18;87,31;86,849;87,494;86,969;86,228;86,716
2020;7;20;19;89,31;88,542;89,175;89,301;88,507;89,043
2020;7;20;20;90,69;89,946;90,312;90,319;89,669;90,554
2020;7;20;21;91,56;90,842;91,4;90,972;90,619;91,307
2020;7;20;22;92,12;91,619;92,053;91,487;91,49;91,479
2020;7;20;23;92,56;92,198;92,553;91,868;92,201;91,582
2020;7;21;0;92,69;92,47;92,662;92,391;92,59;91,756
2020;7;21;1;92,81;92,814;92,84;92,459;92,864;92,25
2020;7;21;2;93,0;92,86;92,935;92,437;93,051;92,675
2020;7;21;3;93,06;92,931;93,07;92,53;93,126;93,046
2020;7;21;4;93,0;92,879;92,993;92,502;93,05;92,9
2020;7;21;5;92,81;92,755;92,876;92,107;92,692;92,088
2020;7;21;6;91,94;92,12;91,821;91,105;91,368;90,723
2020;7;21;7;89,12;89,282;89,481;89,181;88,041;87,497
2020;7;21;8;84,62;84,551;85,003;84,539;83,549;83,455
2020;7;21;9;79,06;79,9;79,497;79,844;79,634;79,627
2020;7;21;10;75,56;75,693;75,237;75,554;75,833;75,666
2020;7;21;11;73,25;73,486;73,38;72,638;73,055;72,156
2020;7;21;12;72,0;72,127;72,127;71,47;71,484;70,708
2020;7;21;13;72,0;71,938;72,225;71,507;71,656;70,574
2020;7;21;14;73,75;73,372;73,428;72,549;72,923;72,271
2020;7;21;15;76,44;75,854;76,138;75,017;75,375;75,769
2020;7;21;16;80,38;79,933;80,192;79,426;80,284;80,557
2020;7;21;17;84,69;84,429;84,614;84,578;84,986;85,774
2020;7;21;18;88,69;88,024;88,513;88,201;87,93;88,167
2020;7;21;19;90,0;89,27;89,716;89,884;89,343;89,924
2020;7;21;20;90,75;90,368;90,801;90,834;90,221;91,179
2020;7;21;21;91,31;91,033;91,137;91,386;90,945;91,65
2020;7;21;22;91,88;91,495;91,758;91,787;91,502;91,534
2020;7;21;23;92,25;91,915;92,147;92,016;91,938;91,448
2020;7;22;0;92,69;92,388;92,537;92,511;92,203;91,557
2020;7;22;1;93,19;92,814;92,993;92,48;92,487;92,06
2020;7;22;2;93,69;93,297;93,369;92,745;92,818;92,636
2020;7;22;3;93,94;93,597;93,757;92,954;93,193;93,327
2020;7;22;4;93,94;93,635;93,81;92,934;93,463;93,455
2020;7;22;5;93,81;93,512;93,781;92,754;93,425;92,828
2020;7;22;6;93,25;93,055;92,788;91,786;92,471;91,53
2020;7;22;7;90,69;90,678;91,167;89,721;89,706;89,225
2020;7;22;8;86,25;86,775;86,575;85,798;85,705;85,195
2020;7;22;9;80,44;81,77;81,62;80,679;81,884;81,347
2020;7;22;10;76,06;77,142;76,74;76,572;77,811;77,113
2020;7;22;11;73,31;73,831;73,685;73,731;74,071;72,866
2020;7;22;12;72,19;72,616;72,34;71,938;71,889;70,788
2020;7;22;13;72,44;72,251;72,275;71,858;71,702;70,409
2020;7;22;14;73,69;73,532;73,355;72,853;73,202;72,178
2020;7;22;15;75,88;75,831;76,011;75,705;75,96;75,931
2020;7;22;16;80,31;79,8;79,897;79,521;80,086;80,222
2020;7;22;17;85,12;84,451;84,786;84,735;84,113;84,776
2020;7;22;18;89,0;88,134;88,912;88,165;87,52;87,822
2020;7;22;19;89,88;89,578;90,083;89,81;89,551;89,934
2020;7;22;20;90,69;90,484;90,876;90,708;90,574;91,297
2020;7;22;21;91,12;90,796;91,083;91,363;91,112;91,696
2020;7;22;22;91,5;91,203;91,473;91,669;91,493;91,567
2020;7;22;23;91,94;91,648;91,943;91,94;91,837;91,49
2020;7;23;0;92,31;92,01;92,177;92,283;92,029;91,503
2020;7;23;1;92,75;92,388;92,589;92,443;92,294;91,966
2020;7;23;2;92,94;92,806;92,822;92,623;92,623;92,5
2020;7;23;3;93,0;92,81;92,928;92,565;92,948;93,072
2020;7;23;4;92,88;92,865;92,949;92,566;93,055;93,032
2020;7;23;5;92,69;92,634;92,741;92,286;92,766;92,238
2020;7;23;6;91,38;91,741;91,512;91,585;91,601;90,9
2020;7;23;7;87,69;88,286;88,124;89,11;88,62;87,992
2020;7;23;8;82,44;83,436;83,408;84,373;83,698;83,5
2020;7;23;9;77,56;78,338;78,01;78,382;78,137;78,577
2020;7;23;10;74,25;74,584;74,376;74,537;73,866;73,742
2020;7;23;11;72,12;72,699;72,342;71,782;71,853;71,213
2020;7;23;12;71,38;71,604;71,188;70,891;71,151;70,434
2020;7;23;13;71,62;71,686;71,227;71,431;71,475;70,511
2020;7;23;14;72,81;72,935;72,857;72,222;72,717;72,144
2020;7;23;15;74,88;75,236;74,898;75,044;74,868;75,442
2020;7;23;16;78,81;78,612;78,727;79,224;79,095;79,24
2020;7;23;17;84,0;83,279;83,915;83,989;83,328;83,388
2020;7;23;18;87,44;87,425;87,796;87,667;86,636;86,953
2020;7;23;19;89,06;88,72;89,086;89,502;88,614;89,0
2020;7;23;20;90,0;89,555;90,028;90,482;89,608;90,378
2020;7;23;21;90,69;90,273;90,684;90,896;90,279;90,833
2020;7;23;22;90,88;90,752;91,058;91,186;90,882;90,901
2020;7;23;23;90,94;91,012;91,201;91,341;91,376;90,843
2020;7;24;0;91,19;91,173;91,18;91,435;91,561;90,802
2020;7;24;1;91,06;91,189;91,18;91,521;91,641;91,077
2020;7;24;2;90,88;91,188;91,154;91,565;91,719;91,409
2020;7;24;3;90,69;91,048;90,932;91,382;91,704;91,731
2020;7;24;4;90,69;90,749;90,591;91,152;91,408;91,389
2020;7;24;5;90,62;90,475;90,468;90,91;90,752;90,469
2020;7;24;6;90,12;89,926;89,905;89,833;89,362;89,227
2020;7;24;7;86,56;86,647;86,667;87,07;86,515;85,793
2020;7;24;8;81,94;82,356;82,25;82,388;82,565;82,652
2020;7;24;9;76,31;77,839;77,382;77,244;78,049;78,827
2020;7;24;10;72,94;73,539;73,339;73,807;74,026;74,051
2020;7;24;11;70,56;71,387;70,849;71,139;71,173;70,811
2020;7;24;12;69,81;70,328;69,793;69,965;69,622;69,31
2020;7;24;13;69,44;70,288;69,656;69,983;69,709;69,252
2020;7;24;14;70,81;71,176;70,848;71,425;71,206;70,124
2020;7;24;15;73,25;73,108;73,474;73,795;73,175;73,391
2020;7;24;16;77,31;77,249;77,158;77,673;77,132;77,221
2020;7;24;17;82,56;82,4;82,604;82,695;82,052;81,903
2020;7;24;18;86,69;86,615;86,982;86,675;85,731;86,259
2020;7;24;19;88,0;88,266;88,414;88,608;87,769;88,337
2020;7;24;20;89,0;88,766;89,204;89,535;88,895;89,792
2020;7;24;21;89,94;89,547;89,685;90,24;89,576;90,188
2020;7;24;22;90,56;90,242;90,438;90,623;90,105;90,092
2020;7;24;23;91,12;90,752;90,953;90,863;90,631;90,117
2020;7;25;0;91,44;91,189;91,289;91,126;91,02;90,299
2020;7;25;1;91,56;91,502;91,617;91,233;91,411;90,876
2020;7;25;2;91,25;91,604;91,565;91,304;91,763;91,456
2020;7;25;3;91,06;91,445;91,415;91,24;91,941;91,961
2020;7;25;4;90,62;90,974;90,861;91,129;91,728;91,737
2020;7;25;5;90,31;90,475;90,423;90,538;91,0;90,759
2020;7;25;6;89,0;89,4;89,307;88,993;89,219;89,289
2020;7;25;7;84,19;85,758;85,3;85,478;85,66;85,005
2020;7;25;8;78,81;79,591;78,866;79,858;80,569;80,518
2020;7;25;9;74,62;74,712;74,198;75,021;74,543;75,182
2020;7;25;10;71,94;72,433;71,813;71,539;71,128;71,058
2020;7;25;11;70,12;70,148;70,086;69,4;69,554;69,666
2020;7;25;12;69,06;69,225;68,96;68,396;69,209;69,298
2020;7;25;13;68,62;69,053;68,974;68,702;69,425;69,482
2020;7;25;14;69,19;69,899;69,438;70,221;70,407;70,175
2020;7;25;15;70,69;71,668;71,599;71,796;72,041;72,707
2020;7;25;16;74,0;74,37;74,534;75,264;75,184;75,668
2020;7;25;17;79,75;79,971;79,645;81,125;79,609;79,253
2020;7;25;18;84,19;84,381;84,96;85,075;83,3;83,66
2020;7;25;19;86,38;86,782;86,503;87,297;85,805;86,794
2020;7;25;20;87,94;87,997;87,665;88,421;87,34;88,608
2020;7;25;21;89,12;88,588;88,731;89,335;88,417;89,297
2020;7;25;22;89,62;89,509;89,616;89,829;89,343;89,474
2020;7;25;23;89,88;89,854;90,052;90,189;90,122;89,563
2020;7;26;0;89,94;90,114;90,028;90,858;90,529;89,646
2020;7;26;1;90,12;90,302;90,148;90,688;90,722;89,982
2020;7;26;2;90,56;90,462;90,402;90,658;90,81;90,307
2020;7;26;3;90,44;90,542;90,399;90,713;90,854;90,77
2020;7;26;4;90,62;90,474;90,451;90,656;90,835;90,775
2020;7;26;5;90,88;90,478;90,47;90,125;90,441;90,06
2020;7;26;6;89,62;89,815;89,643;88,782;89,009;88,873
2020;7;26;7;84,19;85,963;85,139;84,937;85,827;85,39
2020;7;26;8;78,44;79,399;78,63;79,058;80,826;81,093
2020;7;26;9;74,38;74,204;73,783;74,252;74,318;75,146
2020;7;26;10;71,69;71,91;71,438;71,074;70,641;70,613
2020;7;26;11;69,69;69,495;69,431;69,158;68,769;69,118
2020;7;26;12;68,12;68,59;68,35;68,137;68,584;68,82
2020;7;26;13;67,56;67,914;67,631;68,176;68,589;68,936
2020;7;26;14;68,56;68,418;68,293;69,276;68,942;69,121
2020;7;26;15;70,81;70,719;70,664;70,634;70,839;71,279
2020;7;26;16;74,44;74,342;74,646;74,561;74,44;74,881
2020;7;26;17;80,12;80,131;80,267;80,585;80,05;79,604
2020;7;26;18;84,38;84,6;84,962;84,956;84,131;84,751
2020;7;26;19;86,19;86,628;86,689;87,286;86,366;87,177
2020;7;26;20;87,06;87,817;87,344;88,558;87,553;88,809
2020;7;26;21;87,81;88,211;87,963;89,196;88,287;89,206
2020;7;26;22;88,5;88,404;88,378;89,558;88,798;88,976
2020;7;26;23;89,25;89,065;89,176;89,814;89,194;88,739
2020;7;27;0;89,69;89,559;89,656;90,194;89,486;88,82
2020;7;27;1;90,06;90,114;90,139;90,31;89,89;89,403
2020;7;27;2;90,44;90,37;90,426;90,38;90,358;90,056
2020;7;27;3;90,62;90,542;90,539;90,297;90,759;90,765
2020;7;27;4;90,44;90,474;90,346;90,415;90,937;90,872
2020;7;27;5;90,25;90,255;90,324;89,975;90,642;90,17
2020;7;27;6;88,5;89,206;89,203;89,049;88,979;88,743
2020;7;27;7;83,0;85,011;84,239;84,32;84,932;84,082
2020;7;27;8;78,06;78,328;77,693;78,066;78,962;78,841
2020;7;27;9;74,06;73,622;73,374;73,568;73,113;73,109
2020;7;27;10;70,31;71,276;70,774;70,532;70,363;70,314
2020;7;27;11;67,25;68,129;68,119;68,429;68,591;69,056
2020;7;27;12;65,25;66,467;65,988;66,899;67,174;67,995
2020;7;27;13;64,31;65,38;64,812;66,301;65,907;67,111
2020;7;27;14;64,31;65,218;65,14;66,9;65,804;66,862
2020;7;27;15;65,88;66,672;66,596;68,225;67,177;67,33
2020;7;27;16;70,19;69,882;70,194;71,044;70,249;70,508
2020;7;27;17;78,38;76,551;77,234;77,795;75,427;74,86
2020;7;27;18;84,38;83,301;84,315;83,747;81,282;81,143
2020;7;27;19;86,88;86,853;86,768;86,881;85,527;86,451
2020;7;27;20;88,38;88,258;88,334;88,386;87,92;89,228
2020;7;27;21;89,06;88,993;89,325;89,293;89,202;90,092
2020;7;27;22;90,0;89,572;89,856;89,738;89,99;90,092
2020;7;27;23;90,75;90,245;90,55;90,223;90,512;90,014
2020;7;28;0;91,25;90,948;91,077;90,721;90,853;90,172
2020;7;28;1;91,38;91,284;91,501;90,855;91,274;90,851
2020;7;28;2;91,31;91,519;91,632;90,814;91,723;91,436
2020;7;28;3;90,88;91,326;91,471;90,78;91,98;91,91
2020;7;28;4;90,88;90,941;90,893;90,688;91,807;91,587
2020;7;28;5;91,25;90,817;90,827;90,232;90,964;90,429
2020;7;28;6;89,69;90,002;89,878;89,049;88,915;88,697
2020;7;28;7;84,06;85,598;84,324;84,801;85,098;84,301
2020;7;28;8;78,88;79,045;78,368;78,799;79,662;79,721
2020;7;28;9;75,19;74,459;73,799;74,067;73,496;73,905
2020;7;28;10;72,31;71,662;71,164;70,862;70,37;70,529
2020;7;28;11;70,25;69,55;69,547;68,611;68,775;69,351
2020;7;28;12;69,0;68,663;68,559;67,395;68,426;69,027
2020;7;28;13;68,81;68,418;68,403;67,49;68,372;69,086
2020;7;28;14;70,25;69,649;69,555;68,902;69,396;69,544
2020;7;28;15;72,38;71,747;72,57;71,278;72,044;72,311
2020;7;28;16;75,38;75,882;76,07;74,453;76,823;76,682
2020;7;28;17;80,5;81,558;81,675;80,797;81,996;81,564
2020;7;28;18;84,25;84,743;85,284;85,332;85,141;85,498
2020;7;28;19;85,88;86,878;86,421;87,399;86,664;87,29
2020;7;28;20;87,31;87,762;87,24;88,286;87,456;88,58
2020;7;28;21;88,25;88,377;88,268;89,063;88,072;88,88
2020;7;28;22;89,38;88,835;88,943;89,518;88,764;88,865
2020;7;28;23;89,94;89,781;89,947;90,033;89,498;88,969
2020;7;29;0;90,19;90,201;90,31;90,338;90,099;89,287
2020;7;29;1;90,31;90,462;90,501;90,583;90,618;89,977
2020;7;29;2;90,31;90,582;90,489;90,581;90,973;90,511
2020;7;29;3;90,44;90,542;90,464;90,566;91,1;91,038
2020;7;29;4;90,38;90,378;90,223;90,535;90,918;90,909
2020;7;29;5;90,62;90,35;90,266;90,056;90,345;90,05
2020;7;29;6;89,0;89,384;89,375;89,107;88,709;88,623
2020;7;29;7;83,62;85,481;84,968;84,5;85,126;84,323
2020;7;29;8;78,56;79,188;78,417;78,807;79,706;79,435
2020;7;29;9;74,81;74,423;73,779;74,282;73,763;73,733
2020;7;29;10;71,5;72,224;71,447;71,036;70,862;70,556
2020;7;29;11;68,69;69,489;69,124;68,934;69,19;69,24
2020;7;29;12;67,0;67,806;67,273;67,824;68,271;68,471
2020;7;29;13;66,62;67,512;67,079;67,445;67,407;67,898
2020;7;29;14;67,62;68,104;67,706;68,515;67,573;67,887
2020;7;29;15;70,25;70,371;70,345;70,626;69,662;69,429
2020;7;29;16;74,88;73,921;74,349;74,557;73,589;73,636
2020;7;29;17;80,81;80,703;80,697;80,481;79,734;79,057
2020;7;29;18;85,31;85,193;85,615;85,208;84,489;84,878
2020;7;29;19;87,06;87,515;87,271;87,357;86,999;87,577
2020;7;29;20;88,38;88,266;88,368;88,541;88,221;89,351
2020;7;29;21;89,56;89,019;89,061;89,292;88,981;89,896
2020;7;29;22;90,0;89,894;90,109;89,69;89,657;89,931
2020;7;29;23;90,19;90,181;90,435;90,31;90,329;90,036
2020;7;30;0;90,38;90,491;90,428;90,543;90,706;90,153
2020;7;30;1;90,19;90,477;90,459;90,676;90,903;90,52
2020;7;30;2;89,81;90,462;90,308;90,639;91,017;90,877
2020;7;30;3;89,56;89,991;89,81;90,572;90,946;91,178
2020;7;30;4;89,44;89,595;89,342;90,478;90,506;90,724
2020;7;30;5;89,31;89,318;89,066;89,956;89,603;89,58
2020;7;30;6;87,75;88,405;88,161;88,255;87,748;87,495
2020;7;30;7;82,44;84,094;83,188;83,661;84,032;82,84
2020;7;30;8;76,62;77,717;76,612;77,659;78,569;78,174
2020;7;30;9;72,62;72,824;72,295;73,005;72,706;72,673
2020;7;30;10;70,0;70,244;69,992;69,69;69,154;69,474
2020;7;30;11;68,12;68,569;68,331;67,633;67,29;67,82
2020;7;30;12;67,0;67,579;67,168;66,826;67,022;67,504
2020;7;30;13;66,56;67,507;66,893;66,88;67,197;67,792
2020;7;30;14;67,12;67,513;67,626;67,912;67,849;68,347
2020;7;30;15;68,5;69,337;69,575;70,42;69,884;70,101
2020;7;30;16;71,88;72,052;72,57;73,33;73,087;73,494
2020;7;30;17;78,56;78,393;78,756;79,265;77,921;77,4
2020;7;30;18;83,44;83,271;84,078;84,303;82,073;82,147
2020;7;30;19;85,5;86,382;86,023;86,846;85,057;86,047
2020;7;30;20;87,0;87,225;86,959;88,204;86,863;88,166
2020;7;30;21;86,75;87,824;87,672;89,011;87,939;88,786
2020;7;30;22;86,0;87,923;87,445;89,417;88,623;88,659
2020;7;30;23;85,25;87,3;86,185;89,554;88,739;88,063
2020;7;31;0;84,88;85,996;85,874;89,536;88,127;87,172
2020;7;31;1;84,25;84,931;84,874;89,316;87,334;86,745
