-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: WS10M
Model: XGB-BiLSTM Stacking
Stacking Metrics: MAE=0.135 RMSE=0.175 MAPE=3.97% R2=0.993
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 3.52 m/s, termasuk kategori angin sedang. Nilai tertinggi mencapai 8.99 m/s dan terendah 1.74 m/s, dengan standar deviasi 1.60 m/s. Nilai cenderung paling tinggi sekitar pukul 10:00 dan paling rendah sekitar pukul 22:00. Secara umum tren kecepatan angin menurun menuju akhir periode. 

Model terbaik adalah XGB-BiLSTM Stacking dengan MAPE 3.97% dan RMSE 0.175. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_BiLSTM_Stacked
2013;1;29;12;4,87;4,829;4,868
2013;1;29;13;4,9;5,0;4,875
2013;1;29;14;4,72;4,937;4,765
2013;1;29;15;4,41;4,595;4,441
2013;1;29;16;4,0;4,184;4,06
2013;1;29;17;3,54;3,695;3,65
2013;1;29;18;3,19;3,226;3,271
2013;1;29;19;3,14;3,075;3,049
2013;1;29;20;3,12;3,066;3,166
2013;1;29;21;3,05;3,072;3,09
2013;1;29;22;2,94;3,006;2,993
2013;1;29;23;2,83;2,879;2,835
2013;1;30;0;2,81;2,782;2,758
2013;1;30;1;2,85;2,816;2,881
2013;1;30;2;2,82;2,865;2,835
2013;1;30;3;2,73;2,83;2,837
2013;1;30;4;3,03;2,863;2,62
2013;1;30;5;3,47;3,25;3,386
2013;1;30;6;3,66;3,651;3,896
2013;1;30;7;4,06;3,957;3,839
2013;1;30;8;4,6;4,382;4,329
2013;1;30;9;5,09;4,905;4,984
2013;1;30;10;5,27;5,302;5,366
2013;1;30;11;5,16;5,338;5,245
2013;1;30;12;4,95;5,104;4,965
2013;1;30;13;4,71;4,833;4,674
2013;1;30;14;4,37;4,471;4,438
2013;1;30;15;4,01;4,088;4,009
2013;1;30;16;3,57;3,761;3,699
2013;1;30;17;3,11;3,263;3,206
2013;1;30;18;2,8;2,852;2,816
2013;1;30;19;2,58;2,59;2,605
2013;1;30;20;2,4;2,412;2,431
2013;1;30;21;2,28;2,326;2,254
2013;1;30;22;2,19;2,197;2,238
2013;1;30;23;2,11;2,18;2,156
2013;1;31;0;2,0;2,069;2,073
2013;1;31;1;1,89;1,982;1,973
2013;1;31;2;1,65;1,795;1,757
2013;1;31;3;1,28;1,522;1,501
2013;1;31;4;0,98;1,197;0,967
2013;1;31;5;0,9;0,873;0,86
2013;1;31;6;0,9;0,936;0,959
2013;1;31;7;0,98;1,049;1,044
2013;1;31;8;0,91;1,076;1,0
2013;1;31;9;0,77;0,896;0,833
2013;1;31;10;1,0;1,025;0,774
2013;1;31;11;1,56;1,307;1,219
2013;1;31;12;1,96;1,951;2,041
2013;1;31;13;2,09;2,221;2,198
2013;1;31;14;2,0;2,167;2,103
2013;1;31;15;1,81;1,981;1,868
2013;1;31;16;1,5;1,701;1,635
2013;1;31;17;1,16;1,337;1,252
2013;1;31;18;0,91;1,04;0,893
2013;1;31;19;0,85;0,858;0,888
2013;1;31;20;0,85;0,896;0,698
2013;1;31;21;0,9;0,921;0,891
2013;1;31;22;1,09;1,036;0,944
2013;1;31;23;1,28;1,285;1,286
2013;2;1;0;1,49;1,47;1,47
2013;2;1;1;1,8;1,686;1,625
2013;2;1;2;2,22;2,073;2,107
2013;2;1;3;2,65;2,503;2,433
2013;2;1;4;2,92;2,918;3,01
2013;2;1;5;2,98;3,084;3,021
2013;2;1;6;2,79;2,96;3,01
2013;2;1;7;2,51;2,666;2,701
2013;2;1;8;1,97;2,21;2,173
2013;2;1;9;1,53;1,707;1,628
2013;2;1;10;1,4;1,385;1,322
2013;2;1;11;1,52;1,385;1,407
2013;2;1;12;1,71;1,547;1,676
2013;2;1;13;1,92;1,87;1,852
2013;2;1;14;2,15;2,081;2,024
2013;2;1;15;2,35;2,347;2,261
2013;2;1;16;2,45;2,497;2,386
2013;2;1;17;2,45;2,505;2,434
2013;2;1;18;2,33;2,423;2,354
2013;2;1;19;2,38;2,341;2,256
2013;2;1;20;2,41;2,362;2,328
2013;2;1;21;2,41;2,451;2,403
2013;2;1;22;2,41;2,429;2,328
2013;2;1;23;2,4;2,4;2,4
2013;2;2;0;2,35;2,386;2,371
2013;2;2;1;2,27;2,319;2,302
2013;2;2;2;2,2;2,23;2,142
2013;2;2;3;2,22;2,216;2,188
2013;2;2;4;2,25;2,237;2,184
2013;2;2;5;2,24;2,264;2,237
2013;2;2;6;2,03;2,203;2,215
2013;2;2;7;1,5;1,774;1,925
2013;2;2;8;0,98;1,176;0,865
2013;2;2;9;1,04;0,851;0,754
2013;2;2;10;1,19;1,06;1,193
2013;2;2;11;1,14;1,109;1,358
2013;2;2;12;0,93;1,047;1,146
2013;2;2;13;0,84;0,913;0,822
2013;2;2;14;1,0;0,991;1,059
2013;2;2;15;1,21;1,202;0,981
2013;2;2;16;1,3;1,407;1,621
2013;2;2;17;1,1;1,327;1,119
2013;2;2;18;0,79;1,055;1,019
2013;2;2;19;0,86;0,897;0,474
2013;2;2;20;1,11;1,061;1,2
2013;2;2;21;1,44;1,279;1,016
2013;2;2;22;1,82;1,698;1,964
2013;2;2;23;2,05;2,073;1,946
2013;2;3;0;2,13;2,178;2,242
2013;2;3;1;2,16;2,211;2,142
2013;2;3;2;2,21;2,218;2,111
2013;2;3;3;2,57;2,416;2,276
2013;2;3;4;3,29;2,947;2,822
2013;2;3;5;3,86;3,621;3,834
2013;2;3;6;4,01;4,06;4,165
2013;2;3;7;3,98;4,138;3,994
2013;2;3;8;3,58;3,751;3,62
2013;2;3;9;2,46;2,9;3,17
2013;2;3;10;1,76;1,883;1,435
2013;2;3;11;1,7;1,484;1,376
2013;2;3;12;1,39;1,284;1,871
2013;2;3;13;0,87;1,054;1,135
2013;2;3;14;0,49;0,616;0,528
2013;2;3;15;0,93;0,696;0,408
2013;2;3;16;1,51;1,241;1,344
2013;2;3;17;1,97;1,887;1,945
2013;2;3;18;2,33;2,323;2,264
2013;2;3;19;2,41;2,469;2,599
2013;2;3;20;2,3;2,488;2,426
2013;2;3;21;2,05;2,217;2,168
2013;2;3;22;1,73;1,887;1,853
2013;2;3;23;1,43;1,544;1,551
2013;2;4;0;1,19;1,315;1,221
2013;2;4;1;1,11;1,149;1,079
2013;2;4;2;1,1;1,11;1,081
2013;2;4;3;1,09;1,189;1,129
2013;2;4;4;1,18;1,197;1,097
2013;2;4;5;1,18;1,335;1,267
2013;2;4;6;0,96;1,197;1,153
2013;2;4;7;0,75;0,984;0,845
2013;2;4;8;0,61;0,684;0,483
2013;2;4;9;0,61;0,573;0,622
2013;2;4;10;0,75;0,68;0,58
2013;2;4;11;1,21;1,056;0,841
2013;2;4;12;1,71;1,503;1,583
2013;2;4;13;2,21;2,13;1,99
2013;2;4;14;2,69;2,58;2,484
2013;2;4;15;3,16;3,084;2,919
2013;2;4;16;3,4;3,372;3,484
2013;2;4;17;3,36;3,488;3,392
2013;2;4;18;3,36;3,417;3,251
2013;2;4;19;3,4;3,363;3,305
2013;2;4;20;3,43;3,422;3,37
2013;2;4;21;3,53;3,459;3,365
2013;2;4;22;3,79;3,663;3,56
2013;2;4;23;4,12;3,967;3,94
2013;2;5;0;4,21;4,209;4,243
2013;2;5;1;4,06;4,199;4,147
2013;2;5;2;3,98;4,014;3,748
2013;2;5;3;3,96;3,912;3,911
2013;2;5;4;3,83;3,872;3,743
2013;2;5;5;3,69;3,786;3,602
2013;2;5;6;3,72;3,646;3,518
2013;2;5;7;3,96;3,811;3,73
2013;2;5;8;4,03;4,056;3,963
2013;2;5;9;3,96;4,105;3,964
2013;2;5;10;4,02;4,003;3,781
2013;2;5;11;4,35;4,171;3,97
2013;2;5;12;4,79;4,553;4,557
2013;2;5;13;5,18;5,03;4,98
2013;2;5;14;5,4;5,364;5,286
2013;2;5;15;5,4;5,451;5,335
2013;2;5;16;5,44;5,478;5,181
2013;2;5;17;5,46;5,459;5,284
2013;2;5;18;5,45;5,468;5,373
2013;2;5;19;5,6;5,528;5,298
2013;2;5;20;5,82;5,712;5,598
2013;2;5;21;6,13;6,012;5,779
2013;2;5;22;6,43;6,29;6,134
2013;2;5;23;6,83;6,676;6,487
2013;2;6;0;7,01;6,957;6,924
2013;2;6;1;6,73;6,946;6,871
2013;2;6;2;6,03;6,456;6,107
2013;2;6;3;5,76;5,856;5,425
2013;2;6;4;6,01;5,7;5,459
2013;2;6;5;5,82;5,876;6,152
2013;2;6;6;5,66;5,808;5,479
2013;2;6;7;5,56;5,58;5,526
2013;2;6;8;5,32;5,415;5,377
2013;2;6;9;4,9;5,109;5,022
2013;2;6;10;4,52;4,692;4,505
2013;2;6;11;4,29;4,355;4,28
2013;2;6;12;4,33;4,22;4,156
2013;2;6;13;4,69;4,452;4,443
2013;2;6;14;5,01;4,835;5,003
2013;2;6;15;5,25;5,18;5,117
2013;2;6;16;5,04;5,239;5,299
2013;2;6;17;4,34;4,786;4,683
2013;2;6;18;4,2;4,178;3,656
2013;2;6;19;4,19;4,055;4,259
2013;2;6;20;4,08;4,131;4,239
2013;2;6;21;3,94;4,023;3,868
2013;2;6;22;3,79;3,844;3,868
2013;2;6;23;3,61;3,694;3,634
2013;2;7;0;3,48;3,55;3,435
2013;2;7;1;3,4;3,419;3,43
2013;2;7;2;3,41;3,404;3,245
2013;2;7;3;3,46;3,442;3,438
2013;2;7;4;3,49;3,464;3,477
2013;2;7;5;3,42;3,458;3,468
2013;2;7;6;3,45;3,432;3,338
2013;2;7;7;3,61;3,53;3,565
2013;2;7;8;3,55;3,631;3,591
2013;2;7;9;3,46;3,55;3,498
2013;2;7;10;3,42;3,443;3,36
2013;2;7;11;3,58;3,484;3,407
2013;2;7;12;3,9;3,739;3,716
2013;2;7;13;4,25;4,128;4,157
2013;2;7;14;4,56;4,445;4,438
2013;2;7;15;4,68;4,669;4,673
2013;2;7;16;4,65;4,765;4,619
2013;2;7;17;4,41;4,557;4,483
2013;2;7;18;4,21;4,268;4,144
2013;2;7;19;4,08;4,078;4,051
2013;2;7;20;3,98;4,025;3,963
2013;2;7;21;3,97;3,963;3,946
2013;2;7;22;4,1;4,0;3,999
2013;2;7;23;4,29;4,181;4,195
2013;2;8;0;4,5;4,42;4,351
2013;2;8;1;4,43;4,502;4,596
2013;2;8;2;4,03;4,331;4,135
2013;2;8;3;3,47;3,743;3,638
2013;2;8;4;3,03;3,167;2,907
2013;2;8;5;2,61;2,776;2,709
2013;2;8;6;2,1;2,314;2,329
2013;2;8;7;1,82;1,94;1,88
2013;2;8;8;1,68;1,722;1,549
2013;2;8;9;1,71;1,677;1,755
2013;2;8;10;1,86;1,798;1,778
2013;2;8;11;2,2;2,097;1,992
2013;2;8;12;2,66;2,505;2,515
2013;2;8;13;3,21;3,059;3,028
2013;2;8;14;3,74;3,59;3,559
2013;2;8;15;4,08;4,024;4,026
2013;2;8;16;4,21;4,247;4,185
2013;2;8;17;4,13;4,259;4,158
2013;2;8;18;3,88;4,034;3,938
2013;2;8;19;3,77;3,811;3,692
2013;2;8;20;3,62;3,649;3,622
2013;2;8;21;3,52;3,536;3,475
2013;2;8;22;3,39;3,403;3,421
2013;2;8;23;3,29;3,324;3,296
2013;2;9;0;3,24;3,233;3,186
2013;2;9;1;3,28;3,243;3,238
2013;2;9;2;3,32;3,301;3,184
2013;2;9;3;3,3;3,333;3,347
2013;2;9;4;3,19;3,278;3,145
2013;2;9;5;3,05;3,126;3,05
2013;2;9;6;2,95;2,941;2,941
2013;2;9;7;3,31;3,08;2,977
2013;2;9;8;3,38;3,381;3,574
2013;2;9;9;3,05;3,318;3,431
2013;2;9;10;2,76;2,876;2,723
2013;2;9;11;2,61;2,613;2,602
2013;2;9;12;2,47;2,508;2,619
2013;2;9;13;2,16;2,352;2,366
2013;2;9;14;1,91;2,033;1,943
2013;2;9;15;1,69;1,74;1,77
2013;2;9;16;1,81;1,673;1,547
2013;2;9;17;2,09;1,984;1,963
2013;2;9;18;2,33;2,282;2,368
2013;2;9;19;2,52;2,529;2,449
2013;2;9;20;2,6;2,656;2,61
2013;2;9;21;2,68;2,719;2,574
2013;2;9;22;2,77;2,772;2,713
2013;2;9;23;2,77;2,803;2,787
2013;2;10;0;2,55;2,705;2,724
2013;2;10;1;2,46;2,505;2,32
2013;2;10;2;2,69;2,466;2,385
2013;2;10;3;3,05;2,894;2,926
2013;2;10;4;3,31;3,25;3,242
2013;2;10;5;3,42;3,493;3,395
2013;2;10;6;3,35;3,451;3,422
2013;2;10;7;3,49;3,478;3,334
2013;2;10;8;3,19;3,377;3,42
2013;2;10;9;2,6;2,939;2,902
2013;2;10;10;2,1;2,321;2,111
2013;2;10;11;1,94;1,944;1,769
2013;2;10;12;2,07;1,859;1,956
2013;2;10;13;2,36;2,196;2,207
2013;2;10;14;2,66;2,55;2,588
2013;2;10;15;2,96;2,871;2,852
2013;2;10;16;3,11;3,114;3,118
2013;2;10;17;3,01;3,183;3,14
2013;2;10;18;2,82;2,994;2,864
2013;2;10;19;2,78;2,759;2,633
2013;2;10;20;2,85;2,786;2,716
2013;2;10;21;3,07;2,934;2,896
2013;2;10;22;3,37;3,223;3,228
2013;2;10;23;3,65;3,539;3,592
2013;2;11;0;3,75;3,795;3,791
2013;2;11;1;3,51;3,738;3,744
2013;2;11;2;3,2;3,389;3,175
2013;2;11;3;3,06;3,038;3,054
2013;2;11;4;3,07;3,01;2,932
2013;2;11;5;3,16;3,096;3,088
2013;2;11;6;3,23;3,212;3,215
2013;2;11;7;3,28;3,291;3,312
2013;2;11;8;3,15;3,251;3,208
2013;2;11;9;2,86;3,021;2,965
2013;2;11;10;2,53;2,653;2,595
2013;2;11;11;2,25;2,285;2,248
2013;2;11;12;2,01;1,999;2,107
2013;2;11;13;1,73;1,763;1,854
2013;2;11;14;1,41;1,504;1,563
2013;2;11;15;1,04;1,169;1,229
2013;2;11;16;1,05;1,039;0,838
2013;2;11;17;1,32;1,131;1,122
2013;2;11;18;1,55;1,533;1,566
2013;2;11;19;1,74;1,73;1,716
2013;2;11;20;1,87;1,915;1,789
2013;2;11;21;1,94;1,998;1,945
2013;2;11;22;1,94;1,953;1,948
2013;2;11;23;1,91;1,913;1,939
2013;2;12;0;1,88;1,917;1,891
2013;2;12;1;1,75;1,825;1,864
2013;2;12;2;1,5;1,666;1,602
2013;2;12;3;1,24;1,374;1,356
2013;2;12;4;1,15;1,2;1,064
2013;2;12;5;1,28;1,214;1,177
2013;2;12;6;1,41;1,433;1,48
2013;2;12;7;1,61;1,671;1,632
2013;2;12;8;1,75;1,735;1,678
2013;2;12;9;1,99;1,928;1,892
2013;2;12;10;2,16;2,078;2,15
2013;2;12;11;2,2;2,198;2,327
2013;2;12;12;2,14;2,196;2,204
2013;2;12;13;2,03;2,025;2,025
2013;2;12;14;1,92;1,901;1,878
2013;2;12;15;1,76;1,769;1,772
2013;2;12;16;1,63;1,659;1,548
2013;2;12;17;1,39;1,439;1,557
2013;2;12;18;1,08;1,246;1,252
2013;2;12;19;0,95;0,947;0,819
2013;2;12;20;1,18;1,081;0,918
2013;2;12;21;1,66;1,413;1,436
2013;2;12;22;2,03;1,923;2,096
2013;2;12;23;2,23;2,31;2,291
2013;2;13;0;2,43;2,415;2,352
2013;2;13;1;2,59;2,593;2,587
2013;2;13;2;2,77;2,745;2,67
2013;2;13;3;2,92;2,895;2,929
2013;2;13;4;2,73;2,915;2,943
2013;2;13;5;2,34;2,561;2,539
2013;2;13;6;1,97;2,163;2,024
2013;2;13;7;1,72;1,802;1,84
2013;2;13;8;1,56;1,555;1,427
2013;2;13;9;1,67;1,584;1,496
2013;2;13;10;2,0;1,823;1,791
2013;2;13;11;2,33;2,225;2,243
2013;2;13;12;2,68;2,59;2,537
2013;2;13;13;2,95;2,911;2,901
2013;2;13;14;3,18;3,166;3,09
2013;2;13;15;3,41;3,378;3,276
2013;2;13;16;3,74;3,62;3,475
2013;2;13;17;4,06;3,942;3,938
2013;2;13;18;4,26;4,223;4,21
2013;2;13;19;4,7;4,493;4,351
2013;2;13;20;5,18;4,938;4,931
2013;2;13;21;5,59;5,442;5,434
2013;2;13;22;5,66;5,678;5,698
2013;2;13;23;5,49;5,709;5,481
2013;2;14;0;5,41;5,429;5,194
2013;2;14;1;5,23;5,26;5,296
2013;2;14;2;4,7;4,953;4,855
2013;2;14;3;4,25;4,412;4,227
2013;2;14;4;4,19;4,092;3,767
2013;2;14;5;4,44;4,216;4,188
2013;2;14;6;4,67;4,565;4,61
2013;2;14;7;4,97;4,883;4,775
2013;2;14;8;4,98;5,04;5,038
2013;2;14;9;4,78;4,973;4,814
2013;2;14;10;4,38;4,55;4,477
2013;2;14;11;3,83;4,063;3,967
2013;2;14;12;3,44;3,542;3,358
2013;2;14;13;3,39;3,339;3,219
2013;2;14;14;3,6;3,417;3,459
2013;2;14;15;3,76;3,671;3,76
2013;2;14;16;3,95;3,875;3,803
2013;2;14;17;4,05;4,033;4,013
2013;2;14;18;3,94;4,034;4,015
2013;2;14;19;3,8;3,892;3,729
2013;2;14;20;3,64;3,714;3,636
2013;2;14;21;3,72;3,607;3,483
2013;2;14;22;3,89;3,776;3,792
2013;2;14;23;4,07;3,989;3,993
2013;2;15;0;4,15;4,152;4,105
2013;2;15;1;3,98;4,139;4,095
2013;2;15;2;3,66;3,867;3,599
2013;2;15;3;3,39;3,498;3,333
2013;2;15;4;3,31;3,285;3,098
2013;2;15;5;3,15;3,186;3,256
2013;2;15;6;2,82;2,984;3,038
2013;2;15;7;2,63;2,674;2,611
2013;2;15;8;2,2;2,398;2,363
2013;2;15;9;2,01;2,091;1,956
2013;2;15;10;2,27;2,036;1,936
2013;2;15;11;2,8;2,491;2,599
2013;2;15;12;3,33;3,138;3,253
2013;2;15;13;3,83;3,68;3,683
2013;2;15;14;4,25;4,173;4,114
2013;2;15;15;4,6;4,483;4,45
2013;2;15;16;4,74;4,769;4,695
2013;2;15;17;4,66;4,813;4,671
2013;2;15;18;4,51;4,615;4,48
2013;2;15;19;4,58;4,496;4,329
2013;2;15;20;4,55;4,525;4,578
2013;2;15;21;4,37;4,498;4,421
2013;2;15;22;4,04;4,241;4,149
2013;2;15;23;3,8;3,906;3,753
2013;2;16;0;3,75;3,681;3,626
2013;2;16;1;3,8;3,755;3,762
2013;2;16;2;3,71;3,742;3,725
2013;2;16;3;3,56;3,633;3,62
2013;2;16;4;3,6;3,548;3,287
2013;2;16;5;3,81;3,675;3,587
2013;2;16;6;3,95;3,897;3,922
2013;2;16;7;4,15;4,104;3,983
2013;2;16;8;4,03;4,133;4,126
2013;2;16;9;3,92;4,019;3,809
2013;2;16;10;3,98;3,914;3,842
2013;2;16;11;4,22;4,043;4,048
2013;2;16;12;4,46;4,344;4,412
2013;2;16;13;4,65;4,597;4,542
2013;2;16;14;4,79;4,778;4,675
2013;2;16;15;4,88;4,848;4,737
2013;2;16;16;4,96;4,92;4,777
2013;2;16;17;4,8;4,961;4,881
2013;2;16;18;4,62;4,703;4,567
2013;2;16;19;4,58;4,547;4,389
2013;2;16;20;4,6;4,535;4,506
2013;2;16;21;4,62;4,61;4,512
2013;2;16;22;4,51;4,592;4,533
2013;2;16;23;4,41;4,486;4,335
2013;2;17;0;4,44;4,402;4,278
2013;2;17;1;4,53;4,447;4,474
2013;2;17;2;4,64;4,579;4,429
2013;2;17;3;4,72;4,716;4,703
2013;2;17;4;4,88;4,835;4,581
2013;2;17;5;5,11;4,998;4,944
2013;2;17;6;5,52;5,299;5,229
2013;2;17;7;6,18;5,835;5,784
2013;2;17;8;6,75;6,496;6,424
2013;2;17;9;7,27;7,055;6,967
2013;2;17;10;7,41;7,401;7,404
2013;2;17;11;7,38;7,468;7,265
2013;2;17;12;7,48;7,392;7,164
2013;2;17;13;7,57;7,486;7,386
2013;2;17;14;7,61;7,542;7,412
2013;2;17;15;7,51;7,547;7,267
2013;2;17;16;7,52;7,467;7,152
2013;2;17;17;7,32;7,373;7,331
2013;2;17;18;7,08;7,136;6,925
2013;2;17;19;7,0;6,982;6,682
2013;2;17;20;6,94;6,907;6,835
2013;2;17;21;6,94;6,881;6,681
2013;2;17;22;7,11;6,965;6,755
2013;2;17;23;7,29;7,152;7,111
2013;2;18;0;7,36;7,344;7,21
2013;2;18;1;7,33;7,376;7,247
2013;2;18;2;7,23;7,285;7,027
2013;2;18;3;7,08;7,108;7,1
2013;2;18;4;6,98;6,986;6,677
2013;2;18;5;7,06;6,96;6,79
2013;2;18;6;7,41;7,178;7,036
2013;2;18;7;7,89;7,61;7,638
2013;2;18;8;8,45;8,172;7,958
2013;2;18;9;9,01;8,641;8,658
2013;2;18;10;9,46;9,14;9,123
2013;2;18;11;9,72;9,713;9,512
2013;2;18;12;10,07;9,623;9,675
2013;2;18;13;11,13;10,967;10,018
2013;2;18;14;11,85;11,091;11,648
2013;2;18;15;12,05;11,069;11,81
2013;2;18;16;12,17;11,109;11,773
2013;2;18;17;11,62;10,274;11,881
2013;2;18;18;10,27;10,086;10,733
2013;2;18;19;9,43;10,098;8,846
2013;2;18;20;9,09;9,494;8,759
2013;2;18;21;9,21;9,091;8,766
2013;2;18;22;9,61;9,142;9,071
2013;2;18;23;10,04;9,51;9,737
2013;2;19;0;9,9;10,087;10,04
2013;2;19;1;9,33;9,661;9,381
2013;2;19;2;9,07;9,319;8,625
2013;2;19;3;9,12;9,068;8,867
2013;2;19;4;8,98;8,965;8,86
2013;2;19;5;8,67;8,844;8,68
2013;2;19;6;8,32;8,483;8,352
2013;2;19;7;8,07;8,224;7,965
2013;2;19;8;7,8;7,94;7,625
2013;2;19;9;7,5;7,648;7,513
2013;2;19;10;7,22;7,364;7,011
2013;2;19;11;7,1;7,129;6,923
2013;2;19;12;7,2;7,092;6,985
2013;2;19;13;7,36;7,242;7,175
2013;2;19;14;7,49;7,454;7,349
2013;2;19;15;7,49;7,504;7,283
2013;2;19;16;7,39;7,438;7,202
2013;2;19;17;7,21;7,269;7,056
2013;2;19;18;7,14;7,109;6,805
2013;2;19;19;7,33;7,127;6,866
2013;2;19;20;7,54;7,369;7,415
2013;2;19;21;7,76;7,608;7,451
2013;2;19;22;7,83;7,776;7,748
2013;2;19;23;7,84;7,854;7,666
2013;2;20;0;7,82;7,782;7,595
2013;2;20;1;7,71;7,727;7,605
2013;2;20;2;7,63;7,621;7,348
2013;2;20;3;7,62;7,535;7,515
2013;2;20;4;7,88;7,638;7,364
2013;2;20;5;8,23;7,936;7,911
2013;2;20;6;8,68;8,39;8,321
2013;2;20;7;9,4;8,993;8,903
2013;2;20;8;10,06;9,466;9,599
2013;2;20;9;10,47;10,265;10,283
2013;2;20;10;10,45;10,214;10,42
2013;2;20;11;10,29;10,214;10,107
2013;2;20;12;10,17;10,214;9,933
2013;2;20;13;10,0;10,219;9,869
2013;2;20;14;9,87;10,214;9,618
2013;2;20;15;9,73;10,193;9,524
2013;2;20;16;9,4;9,525;9,342
2013;2;20;17;8,88;9,193;8,87
2013;2;20;18;8,61;8,738;8,277
2013;2;20;19;8,78;8,68;8,369
2013;2;20;20;8,95;8,753;8,815
2013;2;20;21;9,01;8,909;8,802
2013;2;20;22;9,18;9,02;8,863
2013;2;20;23;9,33;9,282;9,089
2013;2;21;0;9,57;9,259;9,211
2013;2;21;1;9,77;9,498;9,549
2013;2;21;2;9,68;9,51;9,512
2013;2;21;3;9,31;9,51;9,359
2013;2;21;4;8,77;9,193;8,707
2013;2;21;5;8,41;8,653;8,196
2013;2;21;6;8,37;8,32;8,065
2013;2;21;7;8,61;8,36;8,338
2013;2;21;8;8,98;8,641;8,524
2013;2;21;9;9,43;9,182;9,056
2013;2;21;10;9,84;9,674;9,451
2013;2;21;11;10,2;10,324;9,757
2013;2;21;12;10,52;10,291;10,124
2013;2;21;13;10,78;10,296;10,43
2013;2;21;14;10,84;10,291;10,573
2013;2;21;15;10,71;10,213;10,534
2013;2;21;16;10,48;10,213;10,222
2013;2;21;17;10,14;10,189;9,964
2013;2;21;18;9,62;10,189;9,581
2013;2;21;19;9,2;9,525;9,007
2013;2;21;20;8,91;9,2;8,725
2013;2;21;21;8,9;8,96;8,56
2013;2;21;22;8,88;8,875;8,771
2013;2;21;23;8,98;8,847;8,706
2013;2;22;0;9,25;9,014;8,9
2013;2;22;1;9,52;9,324;9,304
2013;2;22;2;9,56;9,557;9,369
2013;2;22;3;9,42;9,514;9,443
2013;2;22;4;9,28;9,373;8,961
2013;2;22;5;9,2;9,184;8,978
2013;2;22;6;9,33;9,226;8,994
2013;2;22;7;9,69;9,415;9,41
2013;2;22;8;10,15;9,562;9,691
2013;2;22;9;10,54;10,235;10,342
2013;2;22;10;10,69;10,255;10,552
2013;2;22;11;10,87;10,291;10,47
2013;2;22;12;11,19;10,256;10,826
2013;2;22;13;11,71;10,296;11,13
2013;2;22;14;12,3;10,291;11,702
2013;2;22;15;12,44;10,31;12,208
2013;2;22;16;12,18;10,31;12,058
2013;2;22;17;11,63;10,306;11,519
2013;2;22;18;11,1;10,229;10,885
2013;2;22;19;10,74;10,201;10,422
2013;2;22;20;10,31;10,191;10,231
2013;2;22;21;9,98;10,182;9,757
2013;2;22;22;9,94;10,182;9,626
2013;2;22;23;10,13;10,183;9,777
2013;2;23;0;10,32;10,158;10,11
2013;2;23;1;10,51;10,158;10,297
2013;2;23;2;10,62;10,158;10,351
2013;2;23;3;10,69;10,158;10,543
2013;2;23;4;10,52;10,158;10,362
2013;2;23;5;10,07;10,158;10,147
2013;2;23;6;9,75;10,158;9,531
2013;2;23;7;9,78;9,941;9,538
2013;2;23;8;9,93;9,948;9,514
2013;2;23;9;10,05;10,221;9,919
2013;2;23;10;10,06;10,221;9,852
2013;2;23;11;10,07;10,221;9,869
2013;2;23;12;10,03;10,221;9,83
2013;2;23;13;9,88;10,226;9,765
2013;2;23;14;9,57;10,221;9,474
2013;2;23;15;9,24;9,508;9,01
2013;2;23;16;9,09;9,173;8,718
2013;2;23;17;8,97;8,938;8,783
2013;2;23;18;8,87;8,821;8,726
2013;2;23;19;8,92;8,816;8,612
2013;2;23;20;8,91;8,871;8,825
2013;2;23;21;9,11;8,893;8,645
2013;2;23;22;9,44;9,013;9,109
2013;2;23;23;9,71;9,548;9,515
2013;2;24;0;9,91;9,54;9,635
2013;2;24;1;9,97;10,149;9,855
2013;2;24;2;9,91;10,149;9,713
2013;2;24;3;9,59;10,149;9,716
2013;2;24;4;9,02;9,484;9,01
2013;2;24;5;8,5;8,913;8,386
2013;2;24;6;8,51;8,45;8,021
2013;2;24;7;8,88;8,537;8,608
2013;2;24;8;9,21;8,978;8,82
2013;2;24;9;9,6;9,398;9,325
2013;2;24;10;9,83;9,615;9,698
2013;2;24;11;9,98;10,207;9,776
2013;2;24;12;10,11;10,221;9,805
2013;2;24;13;10,17;10,262;9,935
2013;2;24;14;10,1;10,2;9,917
2013;2;24;15;9,95;10,179;9,72
2013;2;24;16;9,81;10,179;9,574
2013;2;24;17;9,47;9,727;9,444
2013;2;24;18;9,18;9,482;9,043
2013;2;24;19;9,3;9,161;8,874
2013;2;24;20;9,5;9,164;9,324
2013;2;24;21;9,49;9,481;9,369
2013;2;24;22;9,23;9,499;9,249
2013;2;24;23;8,89;9,168;8,849
2013;2;25;0;8,81;8,775;8,476
2013;2;25;1;9,25;8,801;8,73
2013;2;25;2;9,89;9,271;9,43
2013;2;25;3;10,24;10,26;10,217
2013;2;25;4;9,93;10,163;9,993
2013;2;25;5;9,17;10,139;9,336
2013;2;25;6;8,52;9,082;8,423
2013;2;25;7;8,08;8,407;8,107
2013;2;25;8;7,67;7,892;7,512
2013;2;25;9;7,42;7,492;7,368
