-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: WS10M, WD10M, RH2M, T2M, PS
Mode: Best Stacking (XGB + Best DL) per variabel
WS10M | Model: XGB-LSTM [WS10M] | MAE=0.211 RMSE=0.28 sMAPE=6.89% R2=0.981
WD10M | Model: XGB-LSTM [WD10M] | MAE=N/A RMSE=N/A CircularMAE=2.512° R2=N/A
RH2M | Model: XGB-LSTM [RH2M] | MAE=0.505 RMSE=0.664 MAE=0.51 R2=0.974
T2M | Model: XGB-BiLSTM [T2M] | MAE=0.1 RMSE=0.133 sMAPE=0.37% R2=0.969
PS | Model: XGB-BiLSTM [PS] | MAE=0.02 RMSE=0.026 MAE=0.02 R2=0.974

Forecast Summary:
Ringkasan prediksi cuaca untuk periode 01-01-2023 hingga 08-01-2023:

▸ Kecepatan angin (WS10M): rata-rata **0.75 m/s**, kategori **tenang (calm)**, tren menurun menuju akhir periode. Tertinggi **6.47 m/s**, terendah **0.33 m/s**. Puncak pukul **07:00**, terendah pukul **04:00**. Model: **XGB-LSTM [WS10M]** | sMAPE **6.89%** | RMSE **0.28** (akurasi **tinggi**).

▸ Arah angin (WD10M): rata-rata **232.30 derajat**, kategori **dari barat daya**, tren menurun menuju akhir periode. Tertinggi **283.96 derajat**, terendah **220.68 derajat**. Puncak pukul **14:00**, terendah pukul **06:00**. Model: **XGB-LSTM [WD10M]** | CircularMAE **2.512°** | Acc±15° **98.6%** (akurasi **tinggi**).

▸ Kelembaban udara (RH2M): rata-rata **67.83 %**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **83.37 %**, terendah **66.87 %**. Puncak pukul **07:00**, terendah pukul **15:00**. Model: **XGB-LSTM [RH2M]** | MAE **0.51%** | RMSE **0.664** (akurasi **tinggi**).

▸ Suhu udara (T2M): rata-rata **25.24 °C**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **27.57 °C**, terendah **24.60 °C**. Puncak pukul **09:00**, terendah pukul **02:00**. Model: **XGB-BiLSTM [T2M]** | sMAPE **0.37%** | RMSE **0.133** (akurasi **tinggi**).

▸ Tekanan atmosfer (PS): rata-rata **100.32 kPa**, kategori **normal**, tren relatif stabil sepanjang periode. Tertinggi **100.86 kPa**, terendah **100.28 kPa**. Puncak pukul **07:00**, terendah pukul **23:00**. Model: **XGB-BiLSTM [PS]** | MAE **0.02%** | RMSE **0.026** (akurasi **tinggi**).


Rata-rata error keseluruhan: **1.95%** — tingkat akurasi prediksi tergolong **tinggi** (CircularMAE untuk arah angin, MAE/sMAPE untuk variabel lain).

Klasifikasi lokasi: **Very Stable** — kondisi atmosfer sangat konsisten — ideal untuk prediksi energi jangka panjang pada PLTB. Hasil ini dapat digunakan sebagai referensi dalam perencanaan dan optimasi sistem PLTB.

-END HEADER-

YEAR;MO;DY;HR;WS10M;WD10M;RH2M;T2M;PS;XGB_Base_WS10M;XGB_LSTM_WS10M;XGB_Base_WD10M;XGB_LSTM_WD10M;XGB_Base_RH2M;XGB_LSTM_RH2M;XGB_Base_T2M;XGB_BiLSTM_T2M;XGB_Base_PS;XGB_BiLSTM_PS
2014;8;15;4;7,45;117,61;85,12;25,93;100,9;7,43;7,46;117,997;119,479;84,981;84,6;25,959;25,933;100,899;100,921
2014;8;15;5;7,27;116,15;85,19;25,89;100,92;7,308;7,5;116,417;117,38;85,018;84,476;25,931;26,02;100,926;100,947
2014;8;15;6;7,06;115,97;84,81;26,05;100,97;7,152;7,177;115,593;116,409;84,825;84,079;26,066;26,198;100,969;100,991
2014;8;15;7;7,09;117,02;82,94;26,44;101,03;7,093;6,964;116,779;117,779;83,039;83,27;26,388;26,442;101,032;101,023
2014;8;15;8;6,88;117,96;80,88;26,76;101,07;6,928;6,954;117,319;120,074;80,77;81,351;26,793;26,783;101,072;101,046
2014;8;15;9;6,51;119,49;79,25;27,07;101,07;6,486;6,991;119,546;121,194;79,042;78,452;27,138;27,204;101,077;101,058
2014;8;15;10;6,19;123,67;78,25;27,29;101,04;6,149;6,266;123,199;123,65;77,764;77,398;27,358;27,435;101,034;101,033
2014;8;15;11;5,99;129,39;77,44;27,48;100,99;5,926;5,999;128,841;130,264;77,006;76,946;27,53;27,519;100,977;100,968
2014;8;15;12;5,98;136,06;76,94;27,64;100,93;5,86;6,0;135,822;136,349;76,884;76,886;27,64;27,547;100,908;100,892
2014;8;15;13;6,21;142,93;76,94;27,72;100,86;6,001;5,973;143,029;142,606;76,887;76,739;27,69;27,576;100,852;100,836
2014;8;15;14;6,63;147,32;77,38;27,69;100,81;6,394;6,37;147,137;148,345;77,272;76,92;27,673;27,605;100,809;100,802
2014;8;15;15;7,13;148,43;78,19;27,52;100,81;6,954;6,905;148,489;149,896;78,105;78,31;27,543;27,544;100,796;100,785
2014;8;15;16;7,56;146,38;79,12;27,3;100,82;7,444;7,391;146,237;148,397;79,333;79,566;27,301;27,33;100,825;100,802
2014;8;15;17;7,78;143,53;80,31;27,01;100,85;7,768;7,821;143,698;144,502;80,771;80,934;26,996;27,016;100,867;100,863
2014;8;15;18;8,06;140,82;81,0;26,79;100,9;7,954;7,917;141,019;141,392;81,723;81,57;26,716;26,757;100,903;100,923
2014;8;15;19;8,4;138,05;80,75;26,73;100,96;8,23;7,93;138,307;138,96;81,453;81,698;26,683;26,633;100,968;100,967
2014;8;15;20;8,61;135,37;80,56;26,68;101,02;8,43;8,413;135,312;136,338;81,114;81,149;26,64;26,609;101,023;101,009
2014;8;15;21;8,69;133,0;80,44;26,62;101,05;8,619;8,591;133,2;134,037;80,598;80,678;26,615;26,641;101,045;101,043
2014;8;15;22;8,73;131,81;80,56;26,51;101,07;8,618;8,491;131,977;132,261;80,595;80,717;26,518;26,618;101,058;101,053
2014;8;15;23;8,67;131,6;80,75;26,38;101,05;8,671;8,544;131,522;132,388;80,834;80,817;26,402;26,468;101,048;101,029
2014;8;16;0;8,6;131,61;80,88;26,25;101,01;8,575;8,42;131,505;133,475;80,929;81,062;26,265;26,246;101,008;100,979
2014;8;16;1;8,56;131,59;81,0;26,12;100,96;8,547;8,393;131,505;133,201;81,044;81,145;26,144;26,14;100,958;100,937
2014;8;16;2;8,55;131,48;81,12;26,03;100,92;8,487;8,398;131,311;132,3;81,233;81,174;26,064;26,039;100,924;100,906
2014;8;16;3;8,57;131,04;81,19;25,94;100,89;8,506;8,395;130,846;132,093;81,165;81,304;25,987;25,92;100,891;100,898
2014;8;16;4;8,51;130,01;81,06;25,93;100,89;8,497;8,434;130,069;130,921;81,031;81,19;25,892;25,887;100,897;100,908
2014;8;16;5;8,38;128,72;80,94;25,94;100,9;8,392;8,464;128,815;129,381;80,976;80,683;25,896;25,98;100,902;100,93
2014;8;16;6;8,34;127,96;80,38;26,08;100,93;8,343;8,215;128,359;128,14;80,415;79,97;26,11;26,197;100,943;100,959
2014;8;16;7;8,5;127,83;78,5;26,53;100,96;8,4;8,147;127,568;128,211;78,554;79,3;26,429;26,489;100,972;100,981
2014;8;16;8;8,52;127,73;76,38;26,94;100,99;8,477;8,394;127,604;129,024;76,563;77,196;26,914;26,833;101,002;100,991
2014;8;16;9;8,42;127,84;74,88;27,3;101,0;8,391;8,502;127,77;129,409;74,743;74,673;27,272;27,276;100,991;100,983
2014;8;16;10;8,29;129,45;73,56;27,59;100,95;8,26;8,184;129,622;130,23;73,399;73,472;27,594;27,614;100,958;100,959
2014;8;16;11;8,24;131,77;72,56;27,76;100,87;8,185;8,14;132,003;133,405;72,406;72,844;27,79;27,803;100,872;100,911
2014;8;16;12;8,26;133,62;71,81;27,86;100,79;8,168;8,115;133,787;136,008;71,77;71,954;27,906;27,893;100,794;100,821
2014;8;16;13;8,26;134,66;71,44;27,87;100,7;8,158;8,206;135,063;137,185;71,587;71,646;27,888;27,895;100,711;100,723
2014;8;16;14;8,18;135,0;71,38;27,8;100,65;8,205;8,332;135,143;137,433;71,563;71,646;27,821;27,811;100,652;100,663
2014;8;16;15;8,05;134,69;71,69;27,68;100,64;8,167;8,218;135,102;137,08;72,042;72,076;27,668;27,636;100,631;100,638
2014;8;16;16;8,02;133,74;72,94;27,44;100,66;8,085;8,055;133,757;136,065;73,2;73,01;27,486;27,386;100,662;100,658
2014;8;16;17;7,85;132,9;75,94;26,99;100,7;7,916;7,986;132,846;134,429;75,466;74,522;27,122;27,14;100,713;100,718
2014;8;16;18;7,75;132,3;78,62;26,59;100,77;7,831;7,942;132,35;133,428;78,314;77,387;26,679;26,906;100,772;100,785
2014;8;16;19;7,83;131,6;80,0;26,43;100,85;7,783;7,615;131,522;132,746;79,842;80,237;26,463;26,62;100,844;100,845
2014;8;16;20;7,91;131,04;80,94;26,29;100,9;7,809;7,79;130,846;131,797;80,689;80,858;26,361;26,368;100,907;100,904
2014;8;16;21;7,97;131,03;81,5;26,19;100,93;7,872;7,964;130,846;131,284;81,375;81,333;26,238;26,255;100,939;100,952
2014;8;16;22;8,03;132,2;82,19;26,05;100,95;7,96;7,821;132,236;131,815;82,005;82,001;26,112;26,174;100,948;100,952
2014;8;16;23;8,15;134,11;83,0;25,9;100,93;8,022;7,92;134,085;134,067;82,693;82,453;25,998;26,017;100,931;100,92
2014;8;17;0;8,31;135,53;83,38;25,8;100,88;8,159;7,931;135,576;136,795;83,404;83,216;25,838;25,796;100,887;100,875
2014;8;17;1;8,57;135,63;83,44;25,72;100,82;8,346;8,22;135,585;137,26;83,575;83,771;25,756;25,693;100,827;100,834
2014;8;17;2;8,88;134,14;83,25;25,63;100,78;8,607;8,457;134,211;135,713;83,551;83,66;25,686;25,622;100,783;100,788
2014;8;17;3;9,2;132,21;82,75;25,54;100,76;8,927;8,796;132,412;133,427;83,119;83,396;25,605;25,55;100,767;100,767
2014;8;17;4;9,29;129,3;82,62;25,4;100,75;9,12;9,133;129,538;130,963;82,499;82,626;25,55;25,519;100,769;100,778
2014;8;17;5;9,07;125,5;82,69;25,3;100,78;9,093;9,293;125,893;127,373;82,359;81,545;25,456;25,591;100,787;100,808
2014;8;17;6;8,74;122,14;82,12;25,36;100,85;9,018;8,904;122,653;123,216;82,274;81,413;25,532;25,705;100,851;100,835
2014;8;17;7;8,74;119,98;79,88;25,71;100,91;8,683;8,465;120,52;120,86;80,428;80,736;25,846;25,854;100,909;100,876
2014;8;17;8;8,53;118,91;77,44;26,08;100,95;8,533;8,448;119,019;120,341;77,709;78,303;26,107;26,103;100,954;100,93
2014;8;17;9;8,06;119,12;75,62;26,46;100,95;8,195;8,609;119,117;120,705;75,696;75,139;26,551;26,481;100,954;100,949
2014;8;17;10;7,56;120,7;73,81;26,8;100,9;7,63;7,75;121,067;122,454;73,968;73,712;26,841;26,841;100,904;100,918
2014;8;17;11;7,09;123,18;72,0;27,11;100,84;7,147;7,284;123,176;125,423;72,481;72,608;27,133;27,042;100,83;100,846
2014;8;17;12;6,74;127,04;70,69;27,33;100,77;6,757;7,014;126,677;128,596;71,292;71,123;27,333;27,195;100,755;100,757
2014;8;17;13;6,59;132,26;69,88;27,45;100,72;6,492;6,56;132,075;133,188;70,507;70,376;27,488;27,333;100,696;100,691
2014;8;17;14;6,61;136,48;69,69;27,43;100,67;6,539;6,6;136,243;138,325;70,041;70,231;27,475;27,416;100,662;100,663
2014;8;17;15;6,84;139,12;70,38;27,27;100,67;6,707;6,741;139,113;140,65;70,269;70,53;27,306;27,362;100,657;100,669
2014;8;17;16;7,23;141,19;72,12;26,97;100,68;7,086;6,925;140,937;141,404;71,586;71,937;27,042;27,129;100,683;100,692
2014;8;17;17;7,43;142,09;75,25;26,46;100,72;7,404;7,463;142,052;142,531;75,116;74,294;26,566;26,764;100,733;100,74
2014;8;17;18;7,56;141,13;77,5;26,05;100,79;7,584;7,736;141,06;142,234;77,988;78,006;26,14;26,379;100,792;100,795
2014;8;17;19;7,65;138,85;78,25;25,93;100,88;7,643;7,578;139,237;139,965;78,852;80,013;25,95;26,047;100,865;100,853
2014;8;17;20;7,64;136,91;78,5;25,89;100,96;7,711;7,769;136,709;137,076;78,779;79,436;25,883;25,842;100,939;100,92
2014;8;17;21;7,54;135,42;78,56;25,89;101,0;7,653;7,704;135,206;135,736;79,019;79,158;25,846;25,806;100,986;100,984
2014;8;17;22;7,45;134,74;78,81;25,85;101,03;7,48;7,465;134,949;134,963;79,008;79,109;25,845;25,833;101,006;101,015
2014;8;17;23;7,33;134,14;79,19;25,76;101,02;7,367;7,387;134,173;135,281;79,298;79,226;25,744;25,819;101,002;100,995
2014;8;18;0;7,24;133,16;79,5;25,65;100,99;7,264;7,225;133,168;135,35;79,551;79,629;25,661;25,747;100,981;100,952
2014;8;18;1;7,2;131,61;80,0;25,53;100,95;7,2;7,196;131,598;133,891;79,904;79,906;25,586;25,665;100,934;100,922
2014;8;18;2;7,26;130,68;80,56;25,42;100,92;7,196;7,191;130,783;131,263;80,406;80,202;25,484;25,548;100,91;100,902
2014;8;18;3;7,43;130,27;81,12;25,31;100,9;7,267;7,228;130,241;130,836;80,756;80,793;25,387;25,423;100,892;100,904
2014;8;18;4;7,6;129,75;81,38;25,23;100,89;7,468;7,448;130,069;130,325;81,194;81,067;25,309;25,358;100,904;100,924
2014;8;18;5;7,82;129,32;81,62;25,19;100,88;7,702;7,692;129,447;129,566;81,491;81,061;25,214;25,383;100,892;100,949
2014;8;18;6;8,21;128,43;81,06;25,41;100,89;7,982;7,768;128,395;129,349;81,188;80,517;25,326;25,553;100,9;100,966
2014;8;18;7;8,61;126,26;79,19;25,96;100,92;8,406;8,162;126,703;128,419;79,461;79,763;25,872;25,807;100,927;100,965
2014;8;18;8;8,41;123,06;76,56;26,47;100,98;8,54;8,68;123,537;125,751;76,935;77,391;26,35;26,236;100,965;100,959
2014;8;18;9;7,65;120,28;73,88;26,96;101,02;8,01;8,44;120,954;122,493;74,424;74,595;26,86;26,874;100,986;100,963
2014;8;18;10;6,65;120,12;71,69;27,37;101,0;7,062;7,255;120,302;120,992;72,008;72,26;27,272;27,404;100,98;100,977
2014;8;18;11;5,87;123,77;69,88;27,69;100,95;5,999;6,269;123,224;123,74;70,669;70,705;27,647;27,706;100,932;100,959
2014;8;18;12;5,59;129,72;68,56;27,94;100,88;5,475;5,503;129,126;130,486;69,985;70,088;27,876;27,861;100,86;100,887
2014;8;18;13;5,69;136,0;67,94;28,04;100,81;5,466;5,406;135,892;137,017;69,97;69,915;28,008;27,936;100,801;100,803
2014;8;18;14;6,01;141,33;68,12;27,99;100,76;5,81;5,891;141,405;142,093;70,062;70,778;28,016;27,956;100,752;100,748
2014;8;18;15;6,5;144,44;69,38;27,81;100,75;6,28;6,298;144,341;145,527;70,279;70,896;27,845;27,834;100,737;100,729
2014;8;18;16;6,96;144,97;71,38;27,51;100,77;6,821;6,814;144,968;146,282;71,579;71,472;27,496;27,517;100,765;100,751
2014;8;18;17;7,15;144,16;75,0;26,94;100,81;7,219;7,36;143,927;144,777;74,135;73,258;27,013;27,1;100,817;100,807
2014;8;18;18;7,32;142,37;77,62;26,5;100,87;7,37;7,404;142,436;143,066;77,627;76,974;26,497;26,71;100,88;100,878
2014;8;18;19;7,52;140,57;78,62;26,39;100,94;7,48;7,293;140,351;140,748;78,942;79,996;26,284;26,366;100,941;100,941
2014;8;18;20;7,62;138,2;79,12;26,37;100,99;7,616;7,599;138,194;139,089;79,217;79,749;26,288;26,166;100,992;100,995
2014;8;18;21;7,66;134,79;79,62;26,33;101,01;7,676;7,664;135,078;136,674;79,751;79,607;26,258;26,182;101,018;101,035
2014;8;18;22;7,68;132,73;80,56;26,23;101,01;7,655;7,557;132,78;133,171;80,24;80,002;26,209;26,24;101,017;101,037
2014;8;18;23;7,54;131,22;81,81;26,05;100,99;7,63;7,629;131,405;132,724;81,259;80,743;26,112;26,155;100,985;100,999
2014;8;19;0;7,18;129,44;83,06;25,85;100,95;7,392;7,432;129,477;132,222;82,544;82,078;25,929;25,933;100,943;100,938
2014;8;19;1;6,86;128,11;84,31;25,63;100,93;6,988;7,124;128,359;129,868;83,732;83,435;25,725;25,734;100,904;100,898
2014;8;19;2;6,62;126,6;85,38;25,41;100,91;6,666;6,687;127,069;128,176;85,062;84,674;25,509;25,551;100,892;100,874
2014;8;19;3;6,39;125,34;85,75;25,33;100,91;6,417;6,588;125,465;126,526;85,653;85,711;25,362;25,355;100,897;100,888
2014;8;19;4;6,14;123,37;86,0;25,3;100,93;6,177;6,409;123,59;125,059;85,848;85,939;25,27;25,23;100,926;100,916
2014;8;19;5;5,91;121,48;86,06;25,28;100,98;5,979;6,178;121,444;122,547;85,888;85,281;25,235;25,254;100,969;100,951
2014;8;19;6;5,85;120,33;85,56;25,51;101,05;5,859;5,955;120,357;121,091;85,379;84,797;25,408;25,475;101,035;100,998
2014;8;19;7;6,06;118,98;83,0;25,98;101,11;5,929;5,845;118,942;120,999;83,128;83,581;25,967;25,873;101,099;101,056
2014;8;19;8;6,0;120,11;80,56;26,35;101,15;6,028;6,1;119,921;119,884;80,436;81,047;26,398;26,388;101,139;101,11
2014;8;19;9;5,8;124,08;78,19;26,73;101,15;5,796;6,235;123,426;123,718;78,245;77,231;26,806;26,999;101,142;101,13
2014;8;19;10;5,56;128,56;76,44;26,98;101,1;5,558;5,602;127,821;130,08;76,287;76,099;27,058;27,349;101,106;101,106
2014;8;19;11;5,28;133,32;75,19;27,14;101,03;5,34;5,488;133,154;134,358;74,937;74,562;27,282;27,404;101,017;101,041
2014;8;19;12;5,12;139,02;74,44;27,22;100,93;5,152;5,324;139,019;138,763;74,321;73,976;27,275;27,337;100,938;100,952
2014;8;19;13;5,17;144,34;74,25;27,24;100,85;5,066;5,087;144,205;144,454;74,096;74,047;27,282;27,242;100,847;100,869
2014;8;19;14;5,39;147,48;74,56;27,19;100,78;5,306;5,354;147,415;148,467;74,457;73,877;27,17;27,146;100,786;100,803
2014;8;19;15;5,74;148,69;75,69;27,05;100,75;5,637;5,672;148,48;149,287;75,685;75,34;27,064;27,005;100,754;100,773
2014;8;19;16;6,27;148,35;77,69;26,79;100,76;6,043;6,013;148,464;148,851;77,362;77,206;26,84;26,789;100,764;100,775
2014;8;19;17;6,67;146,12;80,88;26,35;100,8;6,529;6,539;146,204;147,388;80,197;80,167;26,469;26,51;100,8;100,807
2014;8;19;18;7,01;143,3;83,0;26,05;100,86;6,954;7,016;143,285;144,068;82,909;83,08;26,106;26,209;100,869;100,865
2014;8;19;19;7,4;140,61;83,75;25,98;100,93;7,288;7,104;140,33;141,082;83,97;84,32;25,961;25,935;100,931;100,929
2014;8;19;20;7,68;138,46;84,19;25,94;100,98;7,598;7,462;138,447;138,746;84,303;84,171;25,933;25,776;100,988;100,984
2014;8;19;21;7,85;137,02;84,5;25,89;100,99;7,825;7,803;137,191;137,227;84,614;84,437;25,889;25,744;101,011;101,021
2014;8;19;22;7,87;136,21;84,88;25,8;100,99;7,855;7,752;136,175;136,593;84,862;84,792;25,839;25,739;100,994;101,021
2014;8;19;23;7,74;135,86;85,25;25,65;100,98;7,831;7,795;135,793;136,646;85,267;85,225;25,743;25,664;100,962;100,977
2014;8;20;0;7,5;136,22;85,56;25,51;100,93;7,622;7,531;136,163;137,196;85,612;85,553;25,594;25,552;100,927;100,922
2014;8;20;1;7,34;137,03;85,94;25,37;100,9;7,411;7,343;137,073;137,587;85,948;85,733;25,431;25,433;100,884;100,896
2014;8;20;2;7,21;137,77;86,31;25,28;100,86;7,246;7,16;137,496;137,801;86,187;85,966;25,319;25,301;100,859;100,871
2014;8;20;3;7,13;137,8;86,81;25,19;100,85;7,134;7,152;137,624;138,303;86,494;86,299;25,239;25,185;100,851;100,869
2014;8;20;4;6,97;136,41;87,06;25,12;100,86;7,052;7,052;136,363;137,313;86,816;86,332;25,201;25,147;100,865;100,881
2014;8;20;5;6,68;133,91;87,12;25,08;100,9;6,839;7,026;133,981;134,958;86,99;86,508;25,132;25,194;100,906;100,906
2014;8;20;6;6,5;131,1;86,31;25,3;100,94;6,585;6,67;131,407;132,186;86,527;85,754;25,301;25,339;100,963;100,944
2014;8;20;7;6,41;129,22;84,06;25,78;101,0;6,448;6,368;129,521;129,667;84,321;84,64;25,805;25,657;101,01;100,981
2014;8;20;8;5,87;128,46;82,19;26,13;101,04;6,144;6,478;128,395;129,179;81,948;81,655;26,207;26,078;101,046;100,999
2014;8;20;9;5,25;130,83;80,5;26,45;101,06;5,501;5,999;130,83;129,848;80,25;79,416;26,552;26,634;101,053;101,005
2014;8;20;10;4,89;138,43;79,25;26,68;101,04;4,95;4,91;138,331;134,976;79,332;78,663;26,758;27,005;101,03;100,99
2014;8;20;11;4,94;147,01;78,81;26,77;100,99;4,772;4,789;146,938;145,718;78,483;77,76;26,868;27,087;100,982;100,949
2014;8;20;12;5,17;152,27;79,06;26,75;100,93;4,911;4,966;151,717;153,18;78,265;77,856;26,854;27,041;100,91;100,89
2014;8;20;13;5,4;153,81;79,06;26,77;100,86;5,32;5,406;153,943;155,631;78,889;78,917;26,724;26,91;100,852;100,829
2014;8;20;14;5,56;153,07;79,0;26,75;100,81;5,586;5,779;153,989;154,389;79,085;79,681;26,687;26,732;100,805;100,79
2014;8;20;15;5,79;151,4;79,5;26,61;100,8;5,808;5,856;152,674;152,013;79,767;79,721;26,612;26,582;100,794;100,773
2014;8;20;16;5,92;149,71;80,19;26,44;100,81;5,952;5,987;149,925;149,799;80,453;80,691;26,416;26,443;100,815;100,788
2014;8;20;17;5,81;147,64;81,56;26,18;100,83;5,969;6,243;147,575;148,126;81,866;81,84;26,196;26,243;100,848;100,839
2014;8;20;18;5,77;145,54;82,75;25,93;100,88;5,898;6,007;145,394;145,808;83,272;82,583;25,887;26,034;100,883;100,895
2014;8;20;19;5,99;143,76;82,5;25,92;100,94;5,882;5,739;143,766;143,712;83,188;83,166;25,806;25,873;100,947;100,936
2014;8;20;20;6,23;142,38;82,25;25,94;100,98;6,114;6,076;142,398;142,237;82,774;83,072;25,844;25,759;100,994;100,98
2014;8;20;21;6,41;141,19;82,0;25,95;100,98;6,394;6,429;141,066;141,295;82,326;82,237;25,858;25,749;101,004;101,017
2014;8;20;22;6,61;140,13;82,25;25,93;100,96;6,562;6,459;140,135;140,549;82,262;82,303;25,822;25,765;100,977;101,014
2014;8;20;23;6,72;139,62;82,88;25,83;100,92;6,713;6,607;139,415;140,08;82,662;82,31;25,756;25,732;100,925;100,96
2014;8;21;0;6,71;140,1;83,56;25,71;100,86;6,762;6,705;140,042;140,619;83,503;83,01;25,652;25,665;100,866;100,885
2014;8;21;1;6,67;140,94;84,31;25,58;100,8;6,726;6,684;140,863;141,299;83,974;83,736;25,532;25,575;100,805;100,833
2014;8;21;2;6,65;141,63;85,25;25,44;100,76;6,667;6,621;141,349;141,452;84,872;84,447;25,43;25,453;100,761;100,795
2014;8;21;3;6,66;141,96;85,94;25,37;100,75;6,658;6,625;142,013;141,85;85,529;85,321;25,323;25,325;100,749;100,779
2014;8;21;4;6,62;141,18;86,44;25,3;100,77;6,66;6,657;141,05;141,378;86,125;85,986;25,286;25,258;100,772;100,794
2014;8;21;5;6,57;140,06;86,75;25,25;100,81;6,619;6,697;140,056;139,718;86,43;85,948;25,236;25,296;100,82;100,835
2014;8;21;6;6,7;138,5;86,38;25,42;100,85;6,623;6,554;138,472;138,613;86,28;85,844;25,347;25,475;100,871;100,886
2014;8;21;7;7,0;136,13;84,94;25,8;100,89;6,88;6,646;136,214;137,2;84,999;84,997;25,812;25,774;100,908;100,926
2014;8;21;8;7,01;133,28;83,44;26,13;100,94;7,069;7,061;133,252;134,959;83,138;83,155;26,193;26,123;100,941;100,938
2014;8;21;9;6,83;131,48;82,12;26,45;100,94;6,901;7,119;131,556;132,703;81,873;81,53;26,533;26,57;100,946;100,93
2014;8;21;10;6,52;133,35;80,69;26,79;100,89;6,61;6,628;133,317;132,532;80,704;80,488;26,782;26,894;100,909;100,916
2014;8;21;11;6,18;137,56;78,88;27,17;100,81;6,298;6,459;137,627;137,466;79,442;79,704;27,087;27,037;100,819;100,861
2014;8;21;12;5,97;142,23;77,44;27,44;100,72;6,015;6,103;142,19;142,718;78,021;78,133;27,35;27,172;100,732;100,763
2014;8;21;13;5,9;146,5;76,44;27,6;100,66;5,847;5,866;146,45;146,719;76,869;76,52;27,526;27,37;100,659;100,667
2014;8;21;14;6,01;149,64;76,0;27,64;100,62;5,956;5,995;149,402;149,798;76,347;76,107;27,607;27,532;100,614;100,607
2014;8;21;15;6,28;151,71;76,56;27,5;100,61;6,121;6,091;151,247;151,403;76,579;76,216;27,507;27,515;100,599;100,603
2014;8;21;16;6,57;151,51;78,12;27,2;100,62;6,452;6,434;150,602;152,196;77,806;77,382;27,2;27,294;100,638;100,635
2014;8;21;17;6,64;149,45;81,0;26,69;100,66;6,72;6,806;149,204;150,32;80,527;79,585;26,742;26,918;100,672;100,678
2014;8;21;18;6,68;145,86;83,19;26,3;100,72;6,744;6,822;145,987;147,234;83,159;82,529;26,275;26,502;100,729;100,724
2014;8;21;19;6,77;141,61;83,75;26,21;100,8;6,749;6,666;141,417;143,045;83,992;84,536;26,095;26,142;100,796;100,777
2014;8;21;20;6,8;137,51;83,94;26,19;100,85;6,804;6,839;137,631;138,822;84,156;84,223;26,111;25,958;100,854;100,833
2014;8;21;21;6,8;133,93;84,12;26,18;100,88;6,831;6,881;134,121;135,354;84,269;84,085;26,121;25,933;100,888;100,88
2014;8;21;22;6,84;131,85;84,69;26,12;100,89;6,824;6,75;132,058;132,652;84,578;84,211;26,066;25,944;100,889;100,884
2014;8;21;23;6,86;130,47;85,5;26,02;100,85;6,81;6,804;130,332;132,12;85,179;84,694;26,027;25,871;100,86;100,853
2014;8;22;0;6,82;129,0;86,38;25,9;100,78;6,799;6,788;129,1;131,777;86,106;85,578;25,879;25,765;100,789;100,801
2014;8;22;1;6,74;127,75;87,19;25,8;100,72;6,751;6,801;127,659;129,839;86,869;86,379;25,775;25,666;100,727;100,745
2014;8;22;2;6,65;126,4;87,81;25,71;100,67;6,656;6,709;126,698;128,046;87,646;87,245;25,71;25,558;100,685;100,69
2014;8;22;3;6,54;125,23;88,19;25,64;100,65;6,532;6,609;125,465;126,601;88,054;87,871;25,596;25,456;100,659;100,676
2014;8;22;4;6,44;123,57;88,25;25,61;100,67;6,452;6,541;123,883;125,149;88,173;87,883;25,543;25,425;100,671;100,693
2014;8;22;5;6,34;121,69;88,19;25,58;100,71;6,314;6,464;121,97;123,119;88,109;87,614;25,496;25,538;100,715;100,732
2014;8;22;6;6,31;120,76;87,25;25,83;100,77;6,295;6,375;121,421;121,385;87,456;86,955;25,647;25,822;100,775;100,789
2014;8;22;7;6,56;121,02;84,88;26,35;100,81;6,427;6,322;121,082;121,722;85,322;85,766;26,179;26,128;100,826;100,838
2014;8;22;8;6,59;121,67;82,38;26,79;100,85;6,531;6,531;121,63;123,281;82,518;82,836;26,727;26,58;100,86;100,866
2014;8;22;9;6,55;123,08;79,88;27,23;100,85;6,474;6,822;123,328;124,549;80,142;79,749;27,15;27,187;100,852;100,857
2014;8;22;10;6,5;124,97;77,75;27,58;100,78;6,339;6,36;124,653;126,992;78,027;77,87;27,509;27,592;100,803;100,823
2014;8;22;11;6,48;127,01;75,88;27,9;100,7;6,319;6,435;126,946;129,53;76,271;75,822;27,836;27,8;100,708;100,757
2014;8;22;12;6,41;129,66;74,88;28,12;100,62;6,321;6,465;129,361;131,813;74,827;74,631;28,073;27,911;100,625;100,649
2014;8;22;13;6,39;133,22;74,5;28,23;100,55;6,335;6,378;133,224;134,631;74,222;74,048;28,196;27,997;100,552;100,558
2014;8;22;14;6,49;137,15;74,94;28,19;100,5;6,439;6,412;137,16;138,19;74,814;74,539;28,222;28,036;100,501;100,518
2014;8;22;15;6,76;139,92;76,44;27,97;100,49;6,641;6,56;139,983;141,421;76,025;75,712;28,049;27,925;100,49;100,513
